lat,lon,ssh_m,sla_m,adt_m,source,date
37.3125,-76.6875,-0.1045,-0.0169,-0.1045,CMEMS_ALT,2026-07-24
37.3125,-76.5625,-0.1206,-0.0279,-0.1206,CMEMS_ALT,2026-07-24
37.3125,-76.4375,-0.1396,-0.0388,-0.1396,CMEMS_ALT,2026-07-24
37.3125,-76.3125,-0.1238,-0.049,-0.1238,CMEMS_ALT,2026-07-24
37.3125,-76.1875,-0.1317,-0.0556,-0.1317,CMEMS_ALT,2026-07-24
37.3125,-76.0625,-0.1591,-0.0555,-0.1591,CMEMS_ALT,2026-07-24
37.3125,-75.9375,-0.1579,-0.0467,-0.1579,CMEMS_ALT,2026-07-24
37.3125,-75.8125,-0.1307,-0.0294,-0.1307,CMEMS_ALT,2026-07-24
37.3125,-75.6875,-0.1402,-0.0053,-0.1402,CMEMS_ALT,2026-07-24
37.3125,-75.5625,-0.0939,0.0229,-0.0939,CMEMS_ALT,2026-07-24
37.3125,-75.4375,-0.0849,0.0517,-0.0849,CMEMS_ALT,2026-07-24
37.3125,-75.3125,-0.0893,0.077,-0.0893,CMEMS_ALT,2026-07-24
37.3125,-75.1875,-0.064,0.0951,-0.064,CMEMS_ALT,2026-07-24
37.3125,-75.0625,-0.0677,0.1041,-0.0677,CMEMS_ALT,2026-07-24
37.3125,-74.9375,-0.0746,0.1045,-0.0746,CMEMS_ALT,2026-07-24
37.3125,-74.8125,-0.0877,0.0999,-0.0877,CMEMS_ALT,2026-07-24
37.3125,-74.6875,-0.1075,0.0939,-0.1075,CMEMS_ALT,2026-07-24
37.3125,-74.5625,-0.1331,0.0891,-0.1331,CMEMS_ALT,2026-07-24
37.3125,-74.4375,-0.1513,0.0868,-0.1513,CMEMS_ALT,2026-07-24
37.3125,-74.3125,-0.1676,0.0879,-0.1676,CMEMS_ALT,2026-07-24
37.3125,-74.1875,-0.1759,0.093,-0.1759,CMEMS_ALT,2026-07-24
37.3125,-74.0625,-0.1807,0.1013,-0.1807,CMEMS_ALT,2026-07-24
37.3125,-73.9375,-0.1844,0.1102,-0.1844,CMEMS_ALT,2026-07-24
37.3125,-73.8125,-0.1887,0.1161,-0.1887,CMEMS_ALT,2026-07-24
37.3125,-73.6875,-0.1967,0.1167,-0.1967,CMEMS_ALT,2026-07-24
37.3125,-73.5625,-0.2082,0.1128,-0.2082,CMEMS_ALT,2026-07-24
37.3125,-73.4375,-0.2206,0.1076,-0.2206,CMEMS_ALT,2026-07-24
37.3125,-73.3125,-0.2241,0.1053,-0.2241,CMEMS_ALT,2026-07-24
37.3125,-73.1875,-0.2191,0.1083,-0.2191,CMEMS_ALT,2026-07-24
37.3125,-73.0625,-0.202,0.1163,-0.202,CMEMS_ALT,2026-07-24
37.3125,-72.9375,-0.1833,0.1274,-0.1833,CMEMS_ALT,2026-07-24
37.3125,-72.8125,-0.1421,0.1384,-0.1421,CMEMS_ALT,2026-07-24
37.3125,-72.6875,-0.1141,0.1463,-0.1141,CMEMS_ALT,2026-07-24
37.3125,-72.5625,-0.0828,0.1497,-0.0828,CMEMS_ALT,2026-07-24
37.3125,-72.4375,-0.05,0.15,-0.05,CMEMS_ALT,2026-07-24
37.3125,-72.3125,-0.015,0.1502,-0.015,CMEMS_ALT,2026-07-24
37.3125,-72.1875,0.0211,0.1544,0.0211,CMEMS_ALT,2026-07-24
37.3125,-72.0625,0.0679,0.167,0.0679,CMEMS_ALT,2026-07-24
37.3125,-71.9375,0.126,0.1904,0.126,CMEMS_ALT,2026-07-24
37.3125,-71.8125,0.1997,0.2245,0.1997,CMEMS_ALT,2026-07-24
37.3125,-71.6875,0.2775,0.265,0.2775,CMEMS_ALT,2026-07-24
37.3125,-71.5625,0.3568,0.3051,0.3568,CMEMS_ALT,2026-07-24
37.3125,-71.4375,0.4309,0.339,0.4309,CMEMS_ALT,2026-07-24
37.3125,-71.3125,0.4956,0.3638,0.4956,CMEMS_ALT,2026-07-24
37.3125,-71.1875,0.5544,0.3792,0.5544,CMEMS_ALT,2026-07-24
37.3125,-71.0625,0.6066,0.3864,0.6066,CMEMS_ALT,2026-07-24
37.3125,-70.9375,0.6523,0.3874,0.6523,CMEMS_ALT,2026-07-24
37.3125,-70.8125,0.6997,0.3847,0.6997,CMEMS_ALT,2026-07-24
37.3125,-70.6875,0.7401,0.382,0.7401,CMEMS_ALT,2026-07-24
37.3125,-70.5625,0.7853,0.3826,0.7853,CMEMS_ALT,2026-07-24
37.3125,-70.4375,0.8297,0.3867,0.8297,CMEMS_ALT,2026-07-24
37.3125,-70.3125,0.8728,0.3901,0.8728,CMEMS_ALT,2026-07-24
37.3125,-70.1875,0.9022,0.3856,0.9022,CMEMS_ALT,2026-07-24
37.3125,-70.0625,0.9224,0.3674,0.9224,CMEMS_ALT,2026-07-24
37.3125,-69.9375,0.9234,0.3345,0.9234,CMEMS_ALT,2026-07-24
37.3125,-69.8125,0.9071,0.2911,0.9071,CMEMS_ALT,2026-07-24
37.3125,-69.6875,0.887,0.2432,0.887,CMEMS_ALT,2026-07-24
37.3125,-69.5625,0.8625,0.1951,0.8625,CMEMS_ALT,2026-07-24
37.3125,-69.4375,0.835,0.1493,0.835,CMEMS_ALT,2026-07-24
37.3125,-69.3125,0.8038,0.1071,0.8038,CMEMS_ALT,2026-07-24
37.3125,-69.1875,0.7711,0.0695,0.7711,CMEMS_ALT,2026-07-24
