lat,lon,ssh_m,sla_m,adt_m,source,date
37.3125,-76.6875,-0.1141,-0.0266,-0.1141,CMEMS_ALT,2026-09-03
37.3125,-76.5625,-0.1112,-0.0185,-0.1112,CMEMS_ALT,2026-09-03
37.3125,-76.4375,-0.1051,-0.0043,-0.1051,CMEMS_ALT,2026-09-03
37.3125,-76.3125,-0.0574,0.0174,-0.0574,CMEMS_ALT,2026-09-03
37.3125,-76.1875,-0.0312,0.0449,-0.0312,CMEMS_ALT,2026-09-03
37.3125,-76.0625,-0.0302,0.0734,-0.0302,CMEMS_ALT,2026-09-03
37.3125,-75.9375,-0.014,0.0972,-0.014,CMEMS_ALT,2026-09-03
37.3125,-75.8125,0.0115,0.1128,0.0115,CMEMS_ALT,2026-09-03
37.3125,-75.6875,-0.0152,0.1197,-0.0152,CMEMS_ALT,2026-09-03
37.3125,-75.5625,0.0034,0.1202,0.0034,CMEMS_ALT,2026-09-03
37.3125,-75.4375,-0.0196,0.117,-0.0196,CMEMS_ALT,2026-09-03
37.3125,-75.3125,-0.0535,0.1128,-0.0535,CMEMS_ALT,2026-09-03
37.3125,-75.1875,-0.0496,0.1095,-0.0496,CMEMS_ALT,2026-09-03
37.3125,-75.0625,-0.0628,0.109,-0.0628,CMEMS_ALT,2026-09-03
37.3125,-74.9375,-0.0665,0.1126,-0.0665,CMEMS_ALT,2026-09-03
37.3125,-74.8125,-0.0674,0.1202,-0.0674,CMEMS_ALT,2026-09-03
37.3125,-74.6875,-0.0707,0.1307,-0.0707,CMEMS_ALT,2026-09-03
37.3125,-74.5625,-0.0795,0.1427,-0.0795,CMEMS_ALT,2026-09-03
37.3125,-74.4375,-0.0835,0.1546,-0.0835,CMEMS_ALT,2026-09-03
37.3125,-74.3125,-0.0905,0.165,-0.0905,CMEMS_ALT,2026-09-03
37.3125,-74.1875,-0.0966,0.1723,-0.0966,CMEMS_ALT,2026-09-03
37.3125,-74.0625,-0.1052,0.1768,-0.1052,CMEMS_ALT,2026-09-03
37.3125,-73.9375,-0.1145,0.1801,-0.1145,CMEMS_ALT,2026-09-03
37.3125,-73.8125,-0.1203,0.1845,-0.1203,CMEMS_ALT,2026-09-03
37.3125,-73.6875,-0.1228,0.1906,-0.1228,CMEMS_ALT,2026-09-03
37.3125,-73.5625,-0.1254,0.1956,-0.1254,CMEMS_ALT,2026-09-03
37.3125,-73.4375,-0.1331,0.1951,-0.1331,CMEMS_ALT,2026-09-03
37.3125,-73.3125,-0.1433,0.1861,-0.1433,CMEMS_ALT,2026-09-03
37.3125,-73.1875,-0.1574,0.17,-0.1574,CMEMS_ALT,2026-09-03
37.3125,-73.0625,-0.1664,0.1519,-0.1664,CMEMS_ALT,2026-09-03
37.3125,-72.9375,-0.1736,0.1371,-0.1736,CMEMS_ALT,2026-09-03
37.3125,-72.8125,-0.1532,0.1273,-0.1532,CMEMS_ALT,2026-09-03
37.3125,-72.6875,-0.14,0.1204,-0.14,CMEMS_ALT,2026-09-03
37.3125,-72.5625,-0.1197,0.1128,-0.1197,CMEMS_ALT,2026-09-03
37.3125,-72.4375,-0.0986,0.1014,-0.0986,CMEMS_ALT,2026-09-03
37.3125,-72.3125,-0.0806,0.0846,-0.0806,CMEMS_ALT,2026-09-03
37.3125,-72.1875,-0.0711,0.0622,-0.0711,CMEMS_ALT,2026-09-03
37.3125,-72.0625,-0.0644,0.0347,-0.0644,CMEMS_ALT,2026-09-03
37.3125,-71.9375,-0.0604,0.004,-0.0604,CMEMS_ALT,2026-09-03
37.3125,-71.8125,-0.0513,-0.0265,-0.0513,CMEMS_ALT,2026-09-03
37.3125,-71.6875,-0.0404,-0.0529,-0.0404,CMEMS_ALT,2026-09-03
37.3125,-71.5625,-0.0217,-0.0734,-0.0217,CMEMS_ALT,2026-09-03
37.3125,-71.4375,0.0021,-0.0898,0.0021,CMEMS_ALT,2026-09-03
37.3125,-71.3125,0.0254,-0.1064,0.0254,CMEMS_ALT,2026-09-03
37.3125,-71.1875,0.0475,-0.1277,0.0475,CMEMS_ALT,2026-09-03
37.3125,-71.0625,0.0653,-0.1549,0.0653,CMEMS_ALT,2026-09-03
37.3125,-70.9375,0.0789,-0.186,0.0789,CMEMS_ALT,2026-09-03
37.3125,-70.8125,0.0973,-0.2177,0.0973,CMEMS_ALT,2026-09-03
37.3125,-70.6875,0.1116,-0.2465,0.1116,CMEMS_ALT,2026-09-03
37.3125,-70.5625,0.1318,-0.2709,0.1318,CMEMS_ALT,2026-09-03
37.3125,-70.4375,0.1527,-0.2903,0.1527,CMEMS_ALT,2026-09-03
37.3125,-70.3125,0.1784,-0.3043,0.1784,CMEMS_ALT,2026-09-03
37.3125,-70.1875,0.2029,-0.3137,0.2029,CMEMS_ALT,2026-09-03
37.3125,-70.0625,0.2351,-0.3199,0.2351,CMEMS_ALT,2026-09-03
37.3125,-69.9375,0.265,-0.3239,0.265,CMEMS_ALT,2026-09-03
37.3125,-69.8125,0.2909,-0.3251,0.2909,CMEMS_ALT,2026-09-03
37.3125,-69.6875,0.3245,-0.3193,0.3245,CMEMS_ALT,2026-09-03
37.3125,-69.5625,0.3675,-0.2999,0.3675,CMEMS_ALT,2026-09-03
37.3125,-69.4375,0.4243,-0.2614,0.4243,CMEMS_ALT,2026-09-03
37.3125,-69.3125,0.494,-0.2027,0.494,CMEMS_ALT,2026-09-03
37.3125,-69.1875,0.5728,-0.1288,0.5728,CMEMS_ALT,2026-09-03
37.3125,-69.0625,0.6519,-0.0492,0.6519,CMEMS_ALT,2026-09-03
37.4375,-76.6875,-0.1045,-0.017,-0.1045,CMEMS_ALT,2026-09-03
37.4375,-76.4375,-0.0927,0.0095,-0.0927,CMEMS_ALT,2026-09-03
37.4375,-76.3125,-0.0736,0.0312,-0.0736,CMEMS_ALT,2026-09-03
37.4375,-76.1875,-0.0249,0.0561,-0.0249,CMEMS_ALT,2026-09-03
37.4375,-76.0625,-0.0415,0.0795,-0.0415,CMEMS_ALT,2026-09-03
37.4375,-75.9375,-0.0148,0.0972,-0.0148,CMEMS_ALT,2026-09-03
37.4375,-75.8125,-0.0365,0.107,-0.0365,CMEMS_ALT,2026-09-03
37.4375,-75.6875,-0.0161,0.1099,-0.0161,CMEMS_ALT,2026-09-03
37.4375,-75.5625,-0.0048,0.1088,-0.0048,CMEMS_ALT,2026-09-03
37.4375,-75.4375,-0.0165,0.1063,-0.0165,CMEMS_ALT,2026-09-03
37.4375,-75.3125,-0.0642,0.104,-0.0642,CMEMS_ALT,2026-09-03
37.4375,-75.1875,-0.0681,0.1028,-0.0681,CMEMS_ALT,2026-09-03
37.4375,-75.0625,-0.0641,0.1037,-0.0641,CMEMS_ALT,2026-09-03
37.4375,-74.9375,-0.0674,0.1078,-0.0674,CMEMS_ALT,2026-09-03
37.4375,-74.8125,-0.0666,0.1158,-0.0666,CMEMS_ALT,2026-09-03
37.4375,-74.6875,-0.0664,0.127,-0.0664,CMEMS_ALT,2026-09-03
37.4375,-74.5625,-0.0701,0.1403,-0.0701,CMEMS_ALT,2026-09-03
37.4375,-74.4375,-0.0779,0.1537,-0.0779,CMEMS_ALT,2026-09-03
37.4375,-74.3125,-0.0798,0.1654,-0.0798,CMEMS_ALT,2026-09-03
37.4375,-74.1875,-0.0839,0.174,-0.0839,CMEMS_ALT,2026-09-03
37.4375,-74.0625,-0.0918,0.1796,-0.0918,CMEMS_ALT,2026-09-03
37.4375,-73.9375,-0.0977,0.1839,-0.0977,CMEMS_ALT,2026-09-03
37.4375,-73.8125,-0.1014,0.1888,-0.1014,CMEMS_ALT,2026-09-03
37.4375,-73.6875,-0.1042,0.1947,-0.1042,CMEMS_ALT,2026-09-03
37.4375,-73.5625,-0.1124,0.1994,-0.1124,CMEMS_ALT,2026-09-03
37.4375,-73.4375,-0.1198,0.1992,-0.1198,CMEMS_ALT,2026-09-03
37.4375,-73.3125,-0.1357,0.1919,-0.1357,CMEMS_ALT,2026-09-03
37.4375,-73.1875,-0.1562,0.1787,-0.1562,CMEMS_ALT,2026-09-03
37.4375,-73.0625,-0.1758,0.1631,-0.1758,CMEMS_ALT,2026-09-03
37.4375,-72.9375,-0.1902,0.149,-0.1902,CMEMS_ALT,2026-09-03
37.4375,-72.8125,-0.193,0.137,-0.193,CMEMS_ALT,2026-09-03
37.4375,-72.6875,-0.175,0.1254,-0.175,CMEMS_ALT,2026-09-03
37.4375,-72.5625,-0.1699,0.1117,-0.1699,CMEMS_ALT,2026-09-03
37.4375,-72.4375,-0.1646,0.0946,-0.1646,CMEMS_ALT,2026-09-03
37.4375,-72.3125,-0.1578,0.0742,-0.1578,CMEMS_ALT,2026-09-03
37.4375,-72.1875,-0.1555,0.0511,-0.1555,CMEMS_ALT,2026-09-03
37.4375,-72.0625,-0.1526,0.0263,-0.1526,CMEMS_ALT,2026-09-03
37.4375,-71.9375,-0.1493,0.0009,-0.1493,CMEMS_ALT,2026-09-03
37.4375,-71.8125,-0.1425,-0.0236,-0.1425,CMEMS_ALT,2026-09-03
37.4375,-71.6875,-0.1325,-0.0455,-0.1325,CMEMS_ALT,2026-09-03
37.4375,-71.5625,-0.1222,-0.065,-0.1222,CMEMS_ALT,2026-09-03
37.4375,-71.4375,-0.1083,-0.0845,-0.1083,CMEMS_ALT,2026-09-03
37.4375,-71.3125,-0.096,-0.1077,-0.096,CMEMS_ALT,2026-09-03
37.4375,-71.1875,-0.0876,-0.1374,-0.0876,CMEMS_ALT,2026-09-03
37.4375,-71.0625,-0.0845,-0.1737,-0.0845,CMEMS_ALT,2026-09-03
37.4375,-70.9375,-0.0823,-0.213,-0.0823,CMEMS_ALT,2026-09-03
37.4375,-70.8125,-0.0796,-0.251,-0.0796,CMEMS_ALT,2026-09-03
37.4375,-70.6875,-0.0652,-0.283,-0.0652,CMEMS_ALT,2026-09-03
37.4375,-70.5625,-0.0457,-0.3077,-0.0457,CMEMS_ALT,2026-09-03
37.4375,-70.4375,-0.0223,-0.3253,-0.0223,CMEMS_ALT,2026-09-03
37.4375,-70.3125,0.005,-0.3376,0.005,CMEMS_ALT,2026-09-03
37.4375,-70.1875,0.0346,-0.3473,0.0346,CMEMS_ALT,2026-09-03
37.4375,-70.0625,0.0646,-0.3557,0.0646,CMEMS_ALT,2026-09-03
37.4375,-69.9375,0.0934,-0.3625,0.0934,CMEMS_ALT,2026-09-03
37.4375,-69.8125,0.1263,-0.3646,0.1263,CMEMS_ALT,2026-09-03
37.4375,-69.6875,0.1626,-0.3566,0.1626,CMEMS_ALT,2026-09-03
37.4375,-69.5625,0.2151,-0.3327,0.2151,CMEMS_ALT,2026-09-03
37.4375,-69.4375,0.2787,-0.29,0.2787,CMEMS_ALT,2026-09-03
37.4375,-69.3125,0.3534,-0.2299,0.3534,CMEMS_ALT,2026-09-03
37.4375,-69.1875,0.4416,-0.1581,0.4416,CMEMS_ALT,2026-09-03
37.4375,-69.0625,0.5213,-0.0827,0.5213,CMEMS_ALT,2026-09-03
37.5625,-76.5625,-0.0879,0.0056,-0.0879,CMEMS_ALT,2026-09-03
37.5625,-76.4375,-0.0821,0.021,-0.0821,CMEMS_ALT,2026-09-03
37.5625,-76.3125,-0.0542,0.0415,-0.0542,CMEMS_ALT,2026-09-03
37.5625,-76.1875,-0.0423,0.0643,-0.0423,CMEMS_ALT,2026-09-03
37.5625,-76.0625,-0.0334,0.085,-0.0334,CMEMS_ALT,2026-09-03
37.5625,-75.9375,-0.0106,0.0993,-0.0106,CMEMS_ALT,2026-09-03
37.5625,-75.8125,-0.0152,0.1056,-0.0152,CMEMS_ALT,2026-09-03
37.5625,-75.6875,-0.0253,0.1056,-0.0253,CMEMS_ALT,2026-09-03
37.5625,-75.5625,-0.0636,0.103,-0.0636,CMEMS_ALT,2026-09-03
37.5625,-75.4375,-0.0409,0.1009,-0.0409,CMEMS_ALT,2026-09-03
37.5625,-75.3125,-0.0643,0.1006,-0.0643,CMEMS_ALT,2026-09-03
37.5625,-75.1875,-0.0631,0.1017,-0.0631,CMEMS_ALT,2026-09-03
