lat,lon,ssh_m,sla_m,adt_m,source,date
37.3125,-76.6875,-0.0434,0.0441,-0.0434,CMEMS_ALT,2026-08-17
37.3125,-76.5625,-0.0525,0.0402,-0.0525,CMEMS_ALT,2026-08-17
37.3125,-76.4375,-0.0648,0.036,-0.0648,CMEMS_ALT,2026-08-17
37.3125,-76.3125,-0.0418,0.033,-0.0418,CMEMS_ALT,2026-08-17
37.3125,-76.1875,-0.0439,0.0322,-0.0439,CMEMS_ALT,2026-08-17
37.3125,-76.0625,-0.0702,0.0334,-0.0702,CMEMS_ALT,2026-08-17
37.3125,-75.9375,-0.0762,0.035,-0.0762,CMEMS_ALT,2026-08-17
37.3125,-75.8125,-0.0655,0.0358,-0.0655,CMEMS_ALT,2026-08-17
37.3125,-75.6875,-0.0985,0.0364,-0.0985,CMEMS_ALT,2026-08-17
37.3125,-75.5625,-0.0766,0.0402,-0.0766,CMEMS_ALT,2026-08-17
37.3125,-75.4375,-0.0855,0.0511,-0.0855,CMEMS_ALT,2026-08-17
37.3125,-75.3125,-0.0958,0.0705,-0.0958,CMEMS_ALT,2026-08-17
37.3125,-75.1875,-0.0639,0.0952,-0.0639,CMEMS_ALT,2026-08-17
37.3125,-75.0625,-0.0528,0.119,-0.0528,CMEMS_ALT,2026-08-17
37.3125,-74.9375,-0.043,0.1361,-0.043,CMEMS_ALT,2026-08-17
37.3125,-74.8125,-0.0425,0.1451,-0.0425,CMEMS_ALT,2026-08-17
37.3125,-74.6875,-0.0525,0.1489,-0.0525,CMEMS_ALT,2026-08-17
37.3125,-74.5625,-0.0694,0.1528,-0.0694,CMEMS_ALT,2026-08-17
37.3125,-74.4375,-0.0772,0.1609,-0.0772,CMEMS_ALT,2026-08-17
37.3125,-74.3125,-0.082,0.1735,-0.082,CMEMS_ALT,2026-08-17
37.3125,-74.1875,-0.0808,0.1881,-0.0808,CMEMS_ALT,2026-08-17
37.3125,-74.0625,-0.0802,0.2018,-0.0802,CMEMS_ALT,2026-08-17
37.3125,-73.9375,-0.0819,0.2127,-0.0819,CMEMS_ALT,2026-08-17
37.3125,-73.8125,-0.0838,0.221,-0.0838,CMEMS_ALT,2026-08-17
37.3125,-73.6875,-0.0854,0.228,-0.0854,CMEMS_ALT,2026-08-17
37.3125,-73.5625,-0.0858,0.2352,-0.0858,CMEMS_ALT,2026-08-17
37.3125,-73.4375,-0.0847,0.2435,-0.0847,CMEMS_ALT,2026-08-17
37.3125,-73.3125,-0.0763,0.2531,-0.0763,CMEMS_ALT,2026-08-17
37.3125,-73.1875,-0.0637,0.2637,-0.0637,CMEMS_ALT,2026-08-17
37.3125,-73.0625,-0.0434,0.2749,-0.0434,CMEMS_ALT,2026-08-17
37.3125,-72.9375,-0.024,0.2867,-0.024,CMEMS_ALT,2026-08-17
37.3125,-72.8125,0.0193,0.2998,0.0193,CMEMS_ALT,2026-08-17
37.3125,-72.6875,0.0545,0.3149,0.0545,CMEMS_ALT,2026-08-17
37.3125,-72.5625,0.0987,0.3312,0.0987,CMEMS_ALT,2026-08-17
37.3125,-72.4375,0.1455,0.3455,0.1455,CMEMS_ALT,2026-08-17
37.3125,-72.3125,0.1872,0.3524,0.1872,CMEMS_ALT,2026-08-17
37.3125,-72.1875,0.2127,0.346,0.2127,CMEMS_ALT,2026-08-17
37.3125,-72.0625,0.2231,0.3222,0.2231,CMEMS_ALT,2026-08-17
37.3125,-71.9375,0.2155,0.2799,0.2155,CMEMS_ALT,2026-08-17
37.3125,-71.8125,0.1969,0.2217,0.1969,CMEMS_ALT,2026-08-17
37.3125,-71.6875,0.1649,0.1524,0.1649,CMEMS_ALT,2026-08-17
37.3125,-71.5625,0.1288,0.0771,0.1288,CMEMS_ALT,2026-08-17
37.3125,-71.4375,0.0916,-0.0003,0.0916,CMEMS_ALT,2026-08-17
37.3125,-71.3125,0.0547,-0.0771,0.0547,CMEMS_ALT,2026-08-17
37.3125,-71.1875,0.0226,-0.1526,0.0226,CMEMS_ALT,2026-08-17
37.3125,-71.0625,-0.0081,-0.2283,-0.0081,CMEMS_ALT,2026-08-17
37.3125,-70.9375,-0.0401,-0.305,-0.0401,CMEMS_ALT,2026-08-17
37.3125,-70.8125,-0.0657,-0.3807,-0.0657,CMEMS_ALT,2026-08-17
37.3125,-70.6875,-0.0909,-0.449,-0.0909,CMEMS_ALT,2026-08-17
37.3125,-70.5625,-0.0994,-0.5021,-0.0994,CMEMS_ALT,2026-08-17
37.3125,-70.4375,-0.0922,-0.5352,-0.0922,CMEMS_ALT,2026-08-17
37.3125,-70.3125,-0.0665,-0.5492,-0.0665,CMEMS_ALT,2026-08-17
37.3125,-70.1875,-0.0327,-0.5493,-0.0327,CMEMS_ALT,2026-08-17
37.3125,-70.0625,0.0135,-0.5415,0.0135,CMEMS_ALT,2026-08-17
37.3125,-69.9375,0.0601,-0.5288,0.0601,CMEMS_ALT,2026-08-17
37.3125,-69.8125,0.1035,-0.5125,0.1035,CMEMS_ALT,2026-08-17
