lat,lon,ssh_m,sla_m,adt_m,source,date
37.3125,-76.6875,0.0028,0.0903,0.0028,CMEMS_ALT,2026-08-02
37.3125,-76.5625,-0.0047,0.088,-0.0047,CMEMS_ALT,2026-08-02
37.3125,-76.4375,-0.0153,0.0855,-0.0153,CMEMS_ALT,2026-08-02
37.3125,-76.3125,0.0091,0.0839,0.0091,CMEMS_ALT,2026-08-02
37.3125,-76.1875,0.0069,0.083,0.0069,CMEMS_ALT,2026-08-02
37.3125,-76.0625,-0.0224,0.0812,-0.0224,CMEMS_ALT,2026-08-02
37.3125,-75.9375,-0.0344,0.0768,-0.0344,CMEMS_ALT,2026-08-02
37.3125,-75.8125,-0.0309,0.0704,-0.0309,CMEMS_ALT,2026-08-02
37.3125,-75.6875,-0.0698,0.0651,-0.0698,CMEMS_ALT,2026-08-02
37.3125,-75.5625,-0.0521,0.0647,-0.0521,CMEMS_ALT,2026-08-02
37.3125,-75.4375,-0.0661,0.0705,-0.0661,CMEMS_ALT,2026-08-02
37.3125,-75.3125,-0.0862,0.0801,-0.0862,CMEMS_ALT,2026-08-02
37.3125,-75.1875,-0.0698,0.0893,-0.0698,CMEMS_ALT,2026-08-02
37.3125,-75.0625,-0.0775,0.0943,-0.0775,CMEMS_ALT,2026-08-02
37.3125,-74.9375,-0.0847,0.0944,-0.0847,CMEMS_ALT,2026-08-02
37.3125,-74.8125,-0.0967,0.0909,-0.0967,CMEMS_ALT,2026-08-02
37.3125,-74.6875,-0.1153,0.0861,-0.1153,CMEMS_ALT,2026-08-02
37.3125,-74.5625,-0.1405,0.0817,-0.1405,CMEMS_ALT,2026-08-02
37.3125,-74.4375,-0.1591,0.079,-0.1591,CMEMS_ALT,2026-08-02
37.3125,-74.3125,-0.1772,0.0783,-0.1772,CMEMS_ALT,2026-08-02
37.3125,-74.1875,-0.1883,0.0806,-0.1883,CMEMS_ALT,2026-08-02
37.3125,-74.0625,-0.1947,0.0873,-0.1947,CMEMS_ALT,2026-08-02
37.3125,-73.9375,-0.1946,0.1,-0.1946,CMEMS_ALT,2026-08-02
37.3125,-73.8125,-0.1866,0.1182,-0.1866,CMEMS_ALT,2026-08-02
37.3125,-73.6875,-0.1743,0.1391,-0.1743,CMEMS_ALT,2026-08-02
37.3125,-73.5625,-0.1619,0.1591,-0.1619,CMEMS_ALT,2026-08-02
37.3125,-73.4375,-0.1502,0.178,-0.1502,CMEMS_ALT,2026-08-02
37.3125,-73.3125,-0.128,0.2014,-0.128,CMEMS_ALT,2026-08-02
37.3125,-73.1875,-0.0892,0.2382,-0.0892,CMEMS_ALT,2026-08-02
37.3125,-73.0625,-0.0238,0.2945,-0.0238,CMEMS_ALT,2026-08-02
37.3125,-72.9375,0.057,0.3677,0.057,CMEMS_ALT,2026-08-02
37.3125,-72.8125,0.1648,0.4453,0.1648,CMEMS_ALT,2026-08-02
37.3125,-72.6875,0.2465,0.5069,0.2465,CMEMS_ALT,2026-08-02
37.3125,-72.5625,0.2995,0.532,0.2995,CMEMS_ALT,2026-08-02
37.3125,-72.4375,0.309,0.509,0.309,CMEMS_ALT,2026-08-02
37.3125,-72.3125,0.2742,0.4394,0.2742,CMEMS_ALT,2026-08-02
37.3125,-72.1875,0.2047,0.338,0.2047,CMEMS_ALT,2026-08-02
37.3125,-72.0625,0.1294,0.2285,0.1294,CMEMS_ALT,2026-08-02
37.3125,-71.9375,0.0705,0.1349,0.0705,CMEMS_ALT,2026-08-02
37.3125,-71.8125,0.049,0.0738,0.049,CMEMS_ALT,2026-08-02
37.3125,-71.6875,0.0622,0.0497,0.0622,CMEMS_ALT,2026-08-02
37.3125,-71.5625,0.1064,0.0547,0.1064,CMEMS_ALT,2026-08-02
37.3125,-71.4375,0.1677,0.0758,0.1677,CMEMS_ALT,2026-08-02
