lat,lon,sst
33.7,-78.84,28.125
33.7,-78.79,28.023
33.7,-78.74,27.851
33.7,-78.69,27.751
33.7,-78.64,27.767
33.7,-78.59,27.805
33.7,-78.54,27.863
33.7,-78.49,27.794
33.7,-78.44,27.779
33.7,-78.39,27.812
33.7,-78.34,27.777
33.7,-78.29,27.809
33.7,-78.24,27.786
33.7,-78.19,27.97
33.7,-78.14,28.178
33.7,-78.09,28.02
33.7,-78.04,28.014
33.7,-77.99,28.019
33.7,-77.94,27.957
33.7,-77.89,27.966
33.7,-77.84,27.94
33.7,-77.79,27.928
33.7,-77.74,27.941
33.7,-77.69,27.976
33.7,-77.64,28.031
33.7,-77.59,28.105
33.7,-77.54,28.193
33.7,-77.49,28.29
33.7,-77.44,28.375
33.7,-77.39,28.422
33.7,-77.34,28.436
33.7,-77.29,28.394
33.7,-77.24,28.334
33.7,-77.19,28.373
33.7,-77.14,28.461
33.7,-77.09,28.614
33.7,-77.04,28.74
33.7,-76.99,28.901
33.7,-76.94,28.901
33.7,-76.89,28.841
33.7,-76.84,28.72
33.7,-76.79,28.737
33.7,-76.74,28.896
33.7,-76.69,29.225
33.7,-76.64,29.095
33.7,-76.59,28.923
33.7,-76.54,28.971
33.7,-76.49,28.938
33.7,-76.44,28.929
33.7,-76.39,28.897
33.7,-76.34,28.859
33.7,-76.29,28.835
33.7,-76.24,28.872
33.7,-76.19,28.902
33.7,-76.14,28.903
33.7,-76.09,28.915
33.7,-76.04,28.916
33.7,-75.99,28.895
33.7,-75.94,29.026
33.7,-75.89,29.32
33.7,-75.84,29.191
33.7,-75.79,29.432
33.7,-75.74,29.868
33.7,-75.69,29.824
33.7,-75.64,29.818
33.7,-75.59,29.665
33.7,-75.54,29.665
33.7,-75.49,29.589
33.7,-75.44,29.499
33.7,-75.39,29.399
33.7,-75.34,29.203
33.7,-75.29,28.863
33.7,-75.24,28.373
33.7,-75.19,27.891
33.7,-75.14,27.825
33.7,-75.09,27.872
33.7,-75.04,27.927
33.7,-74.99,28.035
33.7,-74.94,27.996
33.7,-74.89,27.907
33.7,-74.84,27.839
33.7,-74.79,27.716
33.7,-74.74,27.736
33.7,-74.69,27.766
33.7,-74.64,27.9
33.7,-74.59,27.886
33.7,-74.54,27.958
33.7,-74.49,28.012
33.7,-74.44,28.079
33.7,-74.39,27.889
33.7,-74.34,27.893
33.7,-74.29,27.968
33.7,-74.24,28.084
33.7,-74.19,28.21
33.7,-74.14,28.224
33.7,-74.09,28.095
33.7,-74.04,27.922
33.7,-73.99,28.126
33.7,-73.94,28.042
33.7,-73.89,27.939
33.7,-73.84,27.869
33.7,-73.79,27.758
33.7,-73.74,27.727
33.7,-73.69,27.721
33.7,-73.64,27.56
33.7,-73.59,27.388
33.7,-73.54,27.464
33.7,-73.49,27.536
33.7,-73.44,27.51
33.7,-73.39,27.59
33.7,-73.34,27.66
33.7,-73.29,27.684
33.7,-73.24,27.684
33.7,-73.19,27.722
33.7,-73.14,27.701
33.7,-73.09,27.736
33.7,-73.04,27.747
33.7,-72.99,27.73
33.7,-72.94,27.816
33.7,-72.89,27.862
33.7,-72.84,27.843
33.7,-72.79,27.903
33.7,-72.74,27.912
33.7,-72.69,27.904
33.7,-72.64,27.865
33.7,-72.59,27.857
33.7,-72.54,27.958
33.7,-72.49,27.959
33.7,-72.44,28.028
33.7,-72.39,28.122
33.7,-72.34,28.117
33.7,-72.29,28.067
33.7,-72.24,28.061
33.75,-78.79,28.029
33.75,-78.74,27.87
33.75,-78.69,27.789
33.75,-78.64,27.798
33.75,-78.59,27.8
33.75,-78.54,27.782
33.75,-78.49,27.871
33.75,-78.44,27.984
33.75,-78.39,28.134
33.75,-78.34,28.108
33.75,-78.29,28.142
33.75,-78.24,28.169
33.75,-78.19,28.385
33.75,-78.14,28.491
33.75,-78.09,28.383
33.75,-78.04,28.461
33.75,-77.99,28.374
33.75,-77.94,28.005
33.75,-77.89,28.004
33.75,-77.84,27.931
33.75,-77.79,27.906
33.75,-77.74,27.911
33.75,-77.69,27.941
33.75,-77.64,27.992
33.75,-77.59,28.057
33.75,-77.54,28.137
33.75,-77.49,28.234
33.75,-77.44,28.34
33.75,-77.39,28.419
33.75,-77.34,28.435
33.75,-77.29,28.4
33.75,-77.24,28.347
33.75,-77.19,28.336
33.75,-77.14,28.445
33.75,-77.09,28.61
33.75,-77.04,28.641
33.75,-76.99,28.784
33.75,-76.94,28.939
33.75,-76.89,28.839
33.75,-76.84,28.717
33.75,-76.79,28.776
33.75,-76.74,28.949
33.75,-76.69,29.066
33.75,-76.64,29.105
33.75,-76.59,29.048
33.75,-76.54,29.008
33.75,-76.49,28.956
33.75,-76.44,28.888
33.75,-76.39,28.865
33.75,-76.34,28.853
33.75,-76.29,28.853
33.75,-76.24,28.908
33.75,-76.19,28.945
33.75,-76.14,28.949
33.75,-76.09,28.971
33.75,-76.04,28.94
33.75,-75.99,28.901
33.75,-75.94,28.909
33.75,-75.89,29.025
33.75,-75.84,29.363
33.75,-75.79,29.504
33.75,-75.74,29.863
33.75,-75.69,29.775
33.75,-75.64,29.695
33.75,-75.59,29.58
33.75,-75.54,29.552
33.75,-75.49,29.399
33.75,-75.44,29.338
33.75,-75.39,29.292
33.75,-75.34,28.971
33.75,-75.29,28.584
33.75,-75.24,28.146
33.75,-75.19,27.811
33.75,-75.14,27.751
33.75,-75.09,27.805
33.75,-75.04,27.891
33.75,-74.99,27.815
33.75,-74.94,27.729
33.75,-74.89,27.668
33.75,-74.84,27.633
33.75,-74.79,27.621
33.75,-74.74,27.642
33.75,-74.69,27.888
33.75,-74.64,28.058
33.75,-74.59,28.083
33.75,-74.54,28.06
33.75,-74.49,28.165
33.75,-74.44,28.124
33.75,-74.39,27.953
33.75,-74.34,27.961
33.75,-74.29,28.061
33.75,-74.24,28.126
33.75,-74.19,28.125
33.75,-74.14,28.041
33.75,-74.09,27.73
33.75,-74.04,27.665
33.75,-73.99,27.695
33.75,-73.94,27.55
33.75,-73.89,27.455
33.75,-73.84,27.456
33.75,-73.79,27.524
33.75,-73.74,27.57
33.75,-73.69,27.665
33.75,-73.64,27.698
33.75,-73.59,27.577
33.75,-73.54,27.66
33.75,-73.49,27.768
33.75,-73.44,27.802
33.75,-73.39,27.7
33.75,-73.34,27.738
33.75,-73.29,27.731
33.75,-73.24,27.738
33.75,-73.19,27.712
33.75,-73.14,27.702
33.75,-73.09,27.889
33.75,-73.04,27.928
33.75,-72.99,27.844
33.75,-72.94,27.79
33.75,-72.89,27.768
33.75,-72.84,27.782
33.75,-72.79,27.805
33.75,-72.74,27.834
33.75,-72.69,27.921
33.75,-72.64,27.925
33.75,-72.59,27.894
33.75,-72.54,28.008
33.75,-72.49,28.0
33.75,-72.44,27.965
33.75,-72.39,27.961
33.75,-72.34,27.92
33.75,-72.29,27.876
33.75,-72.24,27.897
33.8,-78.69,27.927
33.8,-78.64,27.875
33.8,-78.59,27.872
33.8,-78.54,27.902
33.8,-78.49,27.967
33.8,-78.44,28.116
33.8,-78.39,28.374
33.8,-78.34,28.563
33.8,-78.29,28.538
33.8,-78.24,28.674
33.8,-78.19,28.767
33.8,-78.14,28.82
33.8,-78.09,28.924
33.8,-78.04,28.964
33.8,-77.99,28.52
33.8,-77.94,27.933
33.8,-77.89,27.978
33.8,-77.84,27.898
33.8,-77.79,27.871
33.8,-77.74,27.873
33.8,-77.69,27.898
33.8,-77.64,27.942
33.8,-77.59,27.997
33.8,-77.54,28.064
33.8,-77.49,28.149
33.8,-77.44,28.284
33.8,-77.39,28.467
33.8,-77.34,28.451
33.8,-77.29,28.414
33.8,-77.24,28.361
33.8,-77.19,28.325
33.8,-77.14,28.328
33.8,-77.09,28.53
33.8,-77.04,28.616
33.8,-76.99,28.82
33.8,-76.94,29.079
33.8,-76.89,28.724
33.8,-76.84,28.682
33.8,-76.79,28.871
33.8,-76.74,29.036
33.8,-76.69,29.105
33.8,-76.64,29.12
33.8,-76.59,29.116
33.8,-76.54,29.075
33.8,-76.49,29.003
33.8,-76.44,28.863
33.8,-76.39,28.846
33.8,-76.34,28.853
33.8,-76.29,28.833
33.8,-76.24,28.826
33.8,-76.19,28.807
33.8,-76.14,28.839
33.8,-76.09,28.968
33.8,-76.04,28.891
33.8,-75.99,28.842
33.8,-75.94,28.877
33.8,-75.89,29.254
33.8,-75.84,29.445
33.8,-75.79,29.724
33.8,-75.74,29.722
33.8,-75.69,29.575
33.8,-75.64,29.551
33.8,-75.59,29.534
33.8,-75.54,29.549
33.8,-75.49,29.454
33.8,-75.44,29.413
33.8,-75.39,29.318
33.8,-75.34,28.923
33.8,-75.29,28.637
33.8,-75.24,28.054
33.8,-75.19,27.816
33.8,-75.14,27.79
33.8,-75.09,27.827
33.8,-75.04,27.844
33.8,-74.99,27.786
33.8,-74.94,27.675
33.8,-74.89,27.518
33.8,-74.84,27.504
33.8,-74.79,27.631
33.8,-74.74,27.847
33.8,-74.69,28.017
33.8,-74.64,28.165
33.8,-74.59,28.236
33.8,-74.54,28.244
33.8,-74.49,28.28
33.8,-74.44,28.039
33.8,-74.39,27.92
33.8,-74.34,27.883
33.8,-74.29,27.923
33.8,-74.24,27.829
33.8,-74.19,27.723
33.8,-74.14,27.565
33.8,-74.09,27.413
33.8,-74.04,27.418
33.8,-73.99,27.433
33.8,-73.94,27.468
33.8,-73.89,27.454
33.8,-73.84,27.598
33.8,-73.79,27.763
33.8,-73.74,27.772
33.8,-73.69,27.779
33.8,-73.64,27.782
33.8,-73.59,27.751
33.8,-73.54,27.65
33.8,-73.49,27.704
33.8,-73.44,27.694
33.8,-73.39,27.626
33.8,-73.34,27.626
33.8,-73.29,27.626
33.8,-73.24,27.673
33.8,-73.19,27.689
33.8,-73.14,27.592
33.8,-73.09,27.575
33.8,-73.04,27.655
33.8,-72.99,27.65
33.8,-72.94,27.786
33.8,-72.89,27.916
33.8,-72.84,27.923
33.8,-72.79,27.737
33.8,-72.74,27.789
33.8,-72.69,27.932
33.8,-72.64,27.906
33.8,-72.59,27.858
33.8,-72.54,27.795
33.8,-72.49,27.793
33.8,-72.44,27.771
33.8,-72.39,27.721
33.8,-72.34,27.693
33.8,-72.29,27.659
33.8,-72.24,27.688
33.85,-78.54,28.017
33.85,-78.49,28.117
33.85,-78.44,28.286
33.85,-78.39,28.511
33.85,-78.34,28.647
33.85,-78.29,28.727
33.85,-78.24,28.751
33.85,-78.19,28.909
33.85,-78.14,29.098
