lat,lon,sst
26.0,-81.75,31.308
26.0,-80.1,30.683
26.0,-80.05,30.601
26.0,-80.0,30.594
26.0,-79.95,30.531
26.0,-79.9,30.478
26.0,-79.85,30.434
26.0,-79.8,30.286
26.0,-79.75,30.259
26.0,-79.7,30.359
26.0,-79.65,30.241
26.0,-79.6,30.163
26.0,-79.55,30.103
26.0,-79.5,30.033
26.0,-79.45,30.162
26.0,-79.4,30.126
26.0,-79.35,30.05
26.0,-79.3,30.287
26.0,-79.25,30.59
26.0,-79.2,30.807
26.0,-79.15,31.021
26.0,-79.1,31.114
26.0,-79.05,31.131
26.0,-79.0,31.094
26.0,-78.95,31.064
26.0,-78.9,30.889
26.0,-78.85,30.624
26.0,-78.8,30.433
26.0,-78.75,30.44
26.0,-78.7,30.498
26.0,-78.65,30.557
26.0,-78.6,30.556
26.0,-78.55,30.681
26.0,-78.5,30.662
26.0,-78.45,30.654
26.0,-78.4,30.526
26.0,-78.35,30.42
26.0,-78.3,30.45
26.0,-78.25,30.458
26.0,-78.2,30.449
26.0,-78.15,30.422
26.0,-78.1,30.355
26.0,-78.05,30.376
26.0,-78.0,30.387
26.0,-77.95,30.406
26.0,-77.9,30.366
26.0,-77.85,30.287
26.0,-77.8,30.23
26.0,-77.75,30.177
26.0,-77.7,30.192
26.0,-77.65,30.257
26.0,-77.6,30.362
26.0,-77.55,30.35
26.0,-77.5,30.311
26.0,-77.45,30.306
26.0,-77.4,30.385
26.05,-80.1,30.643
26.05,-80.05,30.636
26.05,-80.0,30.653
26.05,-79.95,30.594
26.05,-79.9,30.528
26.05,-79.85,30.458
26.05,-79.8,30.4
26.05,-79.75,30.375
26.05,-79.7,30.385
26.05,-79.65,30.283
26.05,-79.6,30.127
26.05,-79.55,30.002
26.05,-79.5,29.911
26.05,-79.45,30.021
26.05,-79.4,30.313
26.05,-79.35,30.313
26.05,-79.3,30.273
26.05,-79.25,30.285
26.05,-79.2,30.629
26.05,-79.15,30.811
26.05,-79.1,30.812
26.05,-79.05,30.791
26.05,-79.0,30.687
26.05,-78.95,30.674
26.05,-78.9,30.61
26.05,-78.85,30.525
26.05,-78.8,30.588
