lat,lon,sst_c,source,date,sst_f
33.71,-78.83,20.6,GOES19,2026-04-17,69.08
33.71,-78.81,20.43,GOES19,2026-04-17,68.77
33.71,-78.79,20.32,GOES19,2026-04-17,68.58
33.71,-78.77,20.23,GOES19,2026-04-17,68.41
33.71,-78.75,19.89,GOES19,2026-04-17,67.8
33.71,-78.73,19.7,GOES19,2026-04-17,67.46
33.71,-78.71,19.57,GOES19,2026-04-17,67.23
33.71,-78.69,19.48,GOES19,2026-04-17,67.06
33.71,-78.67,19.37,GOES19,2026-04-17,66.87
33.71,-78.65,19.3,GOES19,2026-04-17,66.74
33.71,-78.63,19.26,GOES19,2026-04-17,66.67
33.71,-78.61,19.23,GOES19,2026-04-17,66.61
33.71,-78.59,19.23,GOES19,2026-04-17,66.61
33.71,-78.57,19.23,GOES19,2026-04-17,66.61
33.71,-78.55,19.25,GOES19,2026-04-17,66.65
33.71,-78.53,19.27,GOES19,2026-04-17,66.69
33.71,-78.51,19.29,GOES19,2026-04-17,66.72
33.71,-78.49,19.29,GOES19,2026-04-17,66.72
33.71,-78.47,19.29,GOES19,2026-04-17,66.72
33.71,-78.45,19.31,GOES19,2026-04-17,66.76
33.71,-78.43,19.32,GOES19,2026-04-17,66.78
33.71,-78.41,19.33,GOES19,2026-04-17,66.79
33.71,-78.39,19.36,GOES19,2026-04-17,66.85
33.71,-78.37,19.37,GOES19,2026-04-17,66.87
33.71,-78.35,19.38,GOES19,2026-04-17,66.88
33.71,-78.33,19.39,GOES19,2026-04-17,66.9
33.71,-78.31,19.41,GOES19,2026-04-17,66.94
33.71,-78.29,19.42,GOES19,2026-04-17,66.96
33.71,-78.27,19.45,GOES19,2026-04-17,67.01
33.71,-78.25,19.49,GOES19,2026-04-17,67.08
33.71,-78.23,19.52,GOES19,2026-04-17,67.14
33.71,-78.21,19.55,GOES19,2026-04-17,67.19
33.71,-78.19,19.56,GOES19,2026-04-17,67.21
33.71,-78.17,19.57,GOES19,2026-04-17,67.23
33.71,-78.15,19.56,GOES19,2026-04-17,67.21
33.71,-78.13,19.57,GOES19,2026-04-17,67.23
