lat,lon,u,v,speed_ms,dir_deg,source,date
26.0,-81.91666,-0.01683,0.05276,0.0554,342.3,CMEMS,2026-09-11
26.0,-81.83333,-0.01091,0.04064,0.0421,345.0,CMEMS,2026-09-11
26.0,-81.75,-0.00786,0.03982,0.0406,348.8,CMEMS,2026-09-11
26.0,-80.08333,0.0838,0.49011,0.4972,9.7,CMEMS,2026-09-11
26.0,-80.0,0.10563,1.15134,1.1562,5.2,CMEMS,2026-09-11
26.0,-79.91666,0.09291,1.46038,1.4633,3.6,CMEMS,2026-09-11
26.0,-79.83333,0.04555,1.53241,1.5331,1.7,CMEMS,2026-09-11
26.0,-79.75,0.02372,1.47717,1.4774,0.9,CMEMS,2026-09-11
26.0,-79.66666,0.02021,1.37193,1.3721,0.8,CMEMS,2026-09-11
26.0,-79.58333,0.00651,1.23112,1.2311,0.3,CMEMS,2026-09-11
26.0,-79.5,1e-05,1.04522,1.0452,0.0,CMEMS,2026-09-11
26.0,-79.41666,-0.00393,0.78182,0.7818,359.7,CMEMS,2026-09-11
26.0,-79.33333,0.0072,0.45289,0.453,0.9,CMEMS,2026-09-11
26.0,-79.25,-0.0076,0.09915,0.0994,355.6,CMEMS,2026-09-11
26.0,-79.16666,-0.05023,0.05971,0.078,319.9,CMEMS,2026-09-11
26.0,-79.0,0.00588,0.04731,0.0477,7.1,CMEMS,2026-09-11
26.0,-78.91666,0.0611,0.03883,0.0724,57.6,CMEMS,2026-09-11
26.0,-78.83333,0.14348,-0.03956,0.1488,105.4,CMEMS,2026-09-11
26.0,-78.75,0.21203,-0.05424,0.2189,104.3,CMEMS,2026-09-11
26.0,-78.66666,0.253,-0.03982,0.2561,98.9,CMEMS,2026-09-11
26.0,-78.58333,0.27526,-0.02302,0.2762,94.8,CMEMS,2026-09-11
26.0,-78.5,0.28516,0.00479,0.2852,89.0,CMEMS,2026-09-11
26.0,-78.41666,0.28424,0.04485,0.2878,81.0,CMEMS,2026-09-11
26.0,-78.33333,0.265,0.09282,0.2808,70.7,CMEMS,2026-09-11
26.0,-78.25,0.23429,0.14146,0.2737,58.9,CMEMS,2026-09-11
26.0,-78.16666,0.19283,0.15222,0.2457,51.7,CMEMS,2026-09-11
26.0,-78.08333,0.146,0.11,0.1828,53.0,CMEMS,2026-09-11
26.0,-78.0,0.10392,0.06223,0.1211,59.1,CMEMS,2026-09-11
26.0,-77.91666,0.08841,0.03559,0.0953,68.1,CMEMS,2026-09-11
26.0,-77.83333,0.11573,-0.02566,0.1185,102.5,CMEMS,2026-09-11
26.0,-77.75,0.14068,-0.0936,0.169,123.6,CMEMS,2026-09-11
26.0,-77.66666,0.09777,-0.05087,0.1102,117.5,CMEMS,2026-09-11
26.0,-77.58333,0.02912,0.07913,0.0843,20.2,CMEMS,2026-09-11
26.0,-77.5,0.00371,0.12533,0.1254,1.7,CMEMS,2026-09-11
26.0,-77.41666,-0.00428,0.07258,0.0727,356.6,CMEMS,2026-09-11
26.0,-77.16666,-0.17228,-0.21202,0.2732,219.1,CMEMS,2026-09-11
26.0,-77.08333,-0.18335,-0.22192,0.2879,219.6,CMEMS,2026-09-11
26.0,-77.0,-0.17538,-0.23152,0.2904,217.1,CMEMS,2026-09-11
26.0,-76.91666,-0.1149,-0.10736,0.1573,226.9,CMEMS,2026-09-11
26.0,-76.83333,-0.07453,0.00546,0.0747,274.2,CMEMS,2026-09-11
26.0,-76.75,-0.06857,0.00777,0.069,276.5,CMEMS,2026-09-11
26.0,-76.66666,-0.07727,0.03541,0.085,294.6,CMEMS,2026-09-11
26.0,-76.58333,-0.09505,0.04308,0.1044,294.4,CMEMS,2026-09-11
26.0,-76.5,-0.11756,0.05562,0.1301,295.3,CMEMS,2026-09-11
26.0,-76.41666,-0.1418,0.07745,0.1616,298.6,CMEMS,2026-09-11
26.0,-76.33333,-0.16097,0.10563,0.1925,303.3,CMEMS,2026-09-11
26.0,-76.25,-0.17051,0.13486,0.2174,308.3,CMEMS,2026-09-11
26.0,-76.16666,-0.17035,0.15782,0.2322,312.8,CMEMS,2026-09-11
26.08334,-81.91666,-0.01189,0.03643,0.0383,341.9,CMEMS,2026-09-11
