lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.01289,0.00268,0.0132,78.3,CMEMS,2026-07-15
33.75,-78.75,0.02272,0.00172,0.0228,85.7,CMEMS,2026-07-15
33.75,-78.66666,0.00345,0.00251,0.0043,54.0,CMEMS,2026-07-15
33.75,-78.58333,-0.02061,-0.00025,0.0206,269.3,CMEMS,2026-07-15
33.75,-78.5,-0.0465,0.00191,0.0465,272.3,CMEMS,2026-07-15
33.75,-78.41666,-0.05087,-0.00529,0.0511,264.1,CMEMS,2026-07-15
33.75,-78.33333,-0.06073,-0.00595,0.061,264.4,CMEMS,2026-07-15
33.75,-78.25,-0.06936,0.00051,0.0694,270.4,CMEMS,2026-07-15
33.75,-78.16666,-0.06843,0.00796,0.0689,276.6,CMEMS,2026-07-15
33.75,-78.08333,-0.05308,0.01288,0.0546,283.6,CMEMS,2026-07-15
33.75,-78.0,-0.02646,0.00825,0.0277,287.3,CMEMS,2026-07-15
33.75,-77.91666,-0.02497,-0.00746,0.0261,253.4,CMEMS,2026-07-15
33.75,-77.83333,-0.02548,-0.02608,0.0365,224.3,CMEMS,2026-07-15
33.75,-77.75,-0.01545,-0.04167,0.0444,200.3,CMEMS,2026-07-15
33.75,-77.66666,0.00188,-0.05329,0.0533,178.0,CMEMS,2026-07-15
33.75,-77.58333,-0.00834,-0.04992,0.0506,189.5,CMEMS,2026-07-15
33.75,-77.5,-0.02753,-0.03402,0.0438,219.0,CMEMS,2026-07-15
33.75,-77.41666,-0.04076,-0.00815,0.0416,258.7,CMEMS,2026-07-15
33.75,-77.33333,-0.05297,0.01373,0.0547,284.5,CMEMS,2026-07-15
33.75,-77.25,-0.05493,0.04106,0.0686,306.8,CMEMS,2026-07-15
33.75,-77.16666,-0.04049,0.06456,0.0762,327.9,CMEMS,2026-07-15
33.75,-77.08333,-0.02983,0.07536,0.0811,338.4,CMEMS,2026-07-15
33.75,-77.0,-0.0259,0.07431,0.0787,340.8,CMEMS,2026-07-15
33.75,-76.91666,-0.04044,0.06145,0.0736,326.6,CMEMS,2026-07-15
33.75,-76.83333,-0.06541,0.05126,0.0831,308.1,CMEMS,2026-07-15
33.75,-76.75,-0.08789,0.05569,0.104,302.4,CMEMS,2026-07-15
33.75,-76.66666,-0.10264,0.07413,0.1266,305.8,CMEMS,2026-07-15
33.75,-76.58333,-0.08776,0.12283,0.151,324.5,CMEMS,2026-07-15
33.75,-76.5,-0.03319,0.22703,0.2294,351.7,CMEMS,2026-07-15
33.75,-76.41666,0.06517,0.39223,0.3976,9.4,CMEMS,2026-07-15
33.75,-76.33333,0.19294,0.60754,0.6374,17.6,CMEMS,2026-07-15
33.75,-76.25,0.33007,0.83953,0.9021,21.5,CMEMS,2026-07-15
33.75,-76.16666,0.4457,1.03422,1.1262,23.3,CMEMS,2026-07-15
33.75,-76.08333,0.52146,1.14846,1.2613,24.4,CMEMS,2026-07-15
33.75,-76.0,0.54583,1.16836,1.2896,25.0,CMEMS,2026-07-15
33.75,-75.91666,0.52127,1.10303,1.22,25.3,CMEMS,2026-07-15
33.75,-75.83333,0.46606,0.96107,1.0681,25.9,CMEMS,2026-07-15
33.75,-75.75,0.39606,0.78518,0.8794,26.8,CMEMS,2026-07-15
33.75,-75.66666,0.32559,0.66564,0.741,26.1,CMEMS,2026-07-15
33.75,-75.58333,0.26207,0.61206,0.6658,23.2,CMEMS,2026-07-15
33.75,-75.5,0.18591,0.51396,0.5465,19.9,CMEMS,2026-07-15
33.75,-75.41666,0.06554,0.30647,0.3134,12.1,CMEMS,2026-07-15
33.75,-75.33333,-0.08444,0.04582,0.0961,298.5,CMEMS,2026-07-15
33.75,-75.25,-0.21661,-0.16345,0.2714,233.0,CMEMS,2026-07-15
33.75,-75.16666,-0.29689,-0.25212,0.3895,229.7,CMEMS,2026-07-15
33.75,-75.08333,-0.30807,-0.2271,0.3827,233.6,CMEMS,2026-07-15
33.75,-75.0,-0.28694,-0.1328,0.3162,245.2,CMEMS,2026-07-15
33.75,-74.91666,-0.26776,-0.0252,0.2689,264.6,CMEMS,2026-07-15
33.75,-74.83333,-0.25025,0.03766,0.2531,278.6,CMEMS,2026-07-15
33.75,-74.75,-0.23415,0.05714,0.241,283.7,CMEMS,2026-07-15
33.75,-74.66666,-0.22292,0.06605,0.2325,286.5,CMEMS,2026-07-15
33.75,-74.58333,-0.19474,0.06876,0.2065,289.4,CMEMS,2026-07-15
33.75,-74.5,-0.16585,0.07867,0.1836,295.4,CMEMS,2026-07-15
