lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.01208,0.04604,0.0476,14.7,CMEMS,2026-09-03
33.75,-78.75,0.04361,0.04814,0.065,42.2,CMEMS,2026-09-03
33.75,-78.66666,0.08595,0.04687,0.0979,61.4,CMEMS,2026-09-03
33.75,-78.58333,0.09819,0.04376,0.1075,66.0,CMEMS,2026-09-03
33.75,-78.5,0.09677,0.03761,0.1038,68.8,CMEMS,2026-09-03
33.75,-78.41666,0.09412,0.03395,0.1001,70.2,CMEMS,2026-09-03
33.75,-78.33333,0.08366,0.03085,0.0892,69.8,CMEMS,2026-09-03
33.75,-78.25,0.07605,0.02258,0.0793,73.5,CMEMS,2026-09-03
33.75,-78.16666,0.06848,0.00217,0.0685,88.2,CMEMS,2026-09-03
33.75,-78.08333,0.0759,-0.02346,0.0794,107.2,CMEMS,2026-09-03
33.75,-78.0,0.06661,-0.0394,0.0774,120.6,CMEMS,2026-09-03
33.75,-77.91666,0.05774,-0.00039,0.0577,90.4,CMEMS,2026-09-03
33.75,-77.83333,0.03773,0.04535,0.059,39.8,CMEMS,2026-09-03
33.75,-77.75,-0.00834,0.05919,0.0598,352.0,CMEMS,2026-09-03
33.75,-77.66666,-0.02355,0.08811,0.0912,345.0,CMEMS,2026-09-03
33.75,-77.58333,-0.02468,0.10331,0.1062,346.6,CMEMS,2026-09-03
33.75,-77.5,-0.01665,0.1106,0.1118,351.4,CMEMS,2026-09-03
33.75,-77.41666,-0.00701,0.12899,0.1292,356.9,CMEMS,2026-09-03
33.75,-77.33333,0.01415,0.15135,0.152,5.3,CMEMS,2026-09-03
33.75,-77.25,0.05778,0.17166,0.1811,18.6,CMEMS,2026-09-03
33.75,-77.16666,0.09806,0.16707,0.1937,30.4,CMEMS,2026-09-03
33.75,-77.08333,0.11912,0.14898,0.1907,38.6,CMEMS,2026-09-03
33.75,-77.0,0.12609,0.12544,0.1779,45.1,CMEMS,2026-09-03
33.75,-76.91666,0.12223,0.08669,0.1499,54.7,CMEMS,2026-09-03
33.75,-76.83333,0.14383,0.09026,0.1698,57.9,CMEMS,2026-09-03
33.75,-76.75,0.30082,0.24816,0.39,50.5,CMEMS,2026-09-03
33.75,-76.66666,0.57212,0.51161,0.7675,48.2,CMEMS,2026-09-03
33.75,-76.58333,0.83546,0.75833,1.1283,47.8,CMEMS,2026-09-03
33.75,-76.5,1.01204,0.9238,1.3703,47.6,CMEMS,2026-09-03
33.75,-76.41666,1.08633,0.99484,1.473,47.5,CMEMS,2026-09-03
33.75,-76.33333,1.08481,0.99361,1.4711,47.5,CMEMS,2026-09-03
33.75,-76.25,1.03496,0.94925,1.4044,47.5,CMEMS,2026-09-03
33.75,-76.16666,0.95432,0.87438,1.2943,47.5,CMEMS,2026-09-03
33.75,-76.08333,0.85063,0.77162,1.1485,47.8,CMEMS,2026-09-03
33.75,-76.0,0.74007,0.64216,0.9798,49.1,CMEMS,2026-09-03
33.75,-75.91666,0.63505,0.50019,0.8084,51.8,CMEMS,2026-09-03
33.75,-75.83333,0.5383,0.37631,0.6568,55.0,CMEMS,2026-09-03
33.75,-75.75,0.46561,0.31167,0.5603,56.2,CMEMS,2026-09-03
33.75,-75.66666,0.44406,0.34491,0.5623,52.2,CMEMS,2026-09-03
33.75,-75.58333,0.4846,0.46894,0.6743,45.9,CMEMS,2026-09-03
33.75,-75.5,0.55007,0.6112,0.8223,42.0,CMEMS,2026-09-03
33.75,-75.41666,0.59593,0.70489,0.923,40.2,CMEMS,2026-09-03
33.75,-75.33333,0.60204,0.72792,0.9446,39.6,CMEMS,2026-09-03
33.75,-75.25,0.56532,0.6865,0.8893,39.5,CMEMS,2026-09-03
33.75,-75.16666,0.4917,0.59905,0.775,39.4,CMEMS,2026-09-03
33.75,-75.08333,0.39317,0.48301,0.6228,39.1,CMEMS,2026-09-03
33.75,-75.0,0.28178,0.35208,0.451,38.7,CMEMS,2026-09-03
33.75,-74.91666,0.16607,0.21702,0.2733,37.4,CMEMS,2026-09-03
33.75,-74.83333,0.05195,0.08686,0.1012,30.9,CMEMS,2026-09-03
33.75,-74.75,-0.05352,-0.02789,0.0604,242.5,CMEMS,2026-09-03
33.75,-74.66666,-0.13909,-0.11646,0.1814,230.1,CMEMS,2026-09-03
33.75,-74.58333,-0.16418,-0.14165,0.2168,229.2,CMEMS,2026-09-03
33.75,-74.5,-0.11492,-0.04009,0.1217,250.8,CMEMS,2026-09-03
33.75,-74.41666,-0.07285,0.12805,0.1473,330.4,CMEMS,2026-09-03
33.75,-74.33333,-0.06338,0.20442,0.214,342.8,CMEMS,2026-09-03
33.75,-74.25,-0.0895,0.22953,0.2464,338.7,CMEMS,2026-09-03
33.75,-74.16666,-0.11477,0.2177,0.2461,332.2,CMEMS,2026-09-03
33.75,-74.08333,-0.15424,0.20659,0.2578,323.3,CMEMS,2026-09-03
33.75,-74.0,-0.20185,0.21449,0.2945,316.7,CMEMS,2026-09-03
33.75,-73.91666,-0.24392,0.23093,0.3359,313.4,CMEMS,2026-09-03
33.75,-73.83333,-0.28099,0.2547,0.3792,312.2,CMEMS,2026-09-03
33.75,-73.75,-0.31963,0.28855,0.4306,312.1,CMEMS,2026-09-03
33.75,-73.66666,-0.35123,0.32708,0.4799,313.0,CMEMS,2026-09-03
33.75,-73.58333,-0.37117,0.36654,0.5216,314.6,CMEMS,2026-09-03
33.75,-73.5,-0.37799,0.39889,0.5495,316.5,CMEMS,2026-09-03
33.75,-73.41666,-0.3706,0.39713,0.5432,317.0,CMEMS,2026-09-03
33.75,-73.33333,-0.34239,0.32957,0.4752,313.9,CMEMS,2026-09-03
33.75,-73.25,-0.28565,0.19447,0.3456,304.2,CMEMS,2026-09-03
33.75,-73.16666,-0.21505,0.03097,0.2173,278.2,CMEMS,2026-09-03
33.75,-73.08333,-0.14417,-0.11934,0.1872,230.4,CMEMS,2026-09-03
33.75,-73.0,-0.08345,-0.24006,0.2542,199.2,CMEMS,2026-09-03
33.75,-72.91666,-0.03456,-0.32645,0.3283,186.0,CMEMS,2026-09-03
33.75,-72.83333,0.00074,-0.37716,0.3772,179.9,CMEMS,2026-09-03
33.75,-72.75,0.01935,-0.39842,0.3989,177.2,CMEMS,2026-09-03
33.75,-72.66666,0.01781,-0.41041,0.4108,177.5,CMEMS,2026-09-03
33.75,-72.58333,-0.00606,-0.44069,0.4407,180.8,CMEMS,2026-09-03
33.75,-72.5,-0.03963,-0.51158,0.5131,184.4,CMEMS,2026-09-03
33.75,-72.41666,-0.07096,-0.60878,0.6129,186.6,CMEMS,2026-09-03
33.75,-72.33333,-0.0851,-0.68388,0.6892,187.1,CMEMS,2026-09-03
33.75,-72.25,-0.07524,-0.69837,0.7024,186.1,CMEMS,2026-09-03
33.83334,-78.66666,0.03282,0.0385,0.0506,40.4,CMEMS,2026-09-03
33.83334,-78.58333,0.06977,0.02957,0.0758,67.0,CMEMS,2026-09-03
33.83334,-78.5,0.08879,0.0243,0.0921,74.7,CMEMS,2026-09-03
33.83334,-78.41666,0.1033,0.0206,0.1053,78.7,CMEMS,2026-09-03
33.83334,-78.33333,0.10027,0.01865,0.102,79.5,CMEMS,2026-09-03
33.83334,-78.25,0.09767,0.01248,0.0985,82.7,CMEMS,2026-09-03
33.83334,-78.16666,0.10735,-0.00278,0.1074,91.5,CMEMS,2026-09-03
33.83334,-78.08333,0.08425,-0.00714,0.0846,94.8,CMEMS,2026-09-03
33.83334,-78.0,0.07729,0.00569,0.0775,85.8,CMEMS,2026-09-03
33.83334,-77.91666,0.05015,0.02327,0.0553,65.1,CMEMS,2026-09-03
33.83334,-77.83333,0.00286,0.06992,0.07,2.3,CMEMS,2026-09-03
33.83334,-77.75,-0.0062,0.10469,0.1049,356.6,CMEMS,2026-09-03
33.83334,-77.66666,-0.00025,0.11353,0.1135,359.9,CMEMS,2026-09-03
33.83334,-77.58333,-0.00417,0.10393,0.104,357.7,CMEMS,2026-09-03
33.83334,-77.5,0.0005,0.10298,0.103,0.3,CMEMS,2026-09-03
33.83334,-77.41666,0.01468,0.11121,0.1122,7.5,CMEMS,2026-09-03
33.83334,-77.33333,0.03377,0.12252,0.1271,15.4,CMEMS,2026-09-03
33.83334,-77.25,0.0584,0.12872,0.1413,24.4,CMEMS,2026-09-03
33.83334,-77.16666,0.08629,0.12877,0.155,33.8,CMEMS,2026-09-03
33.83334,-77.08333,0.10942,0.12811,0.1685,40.5,CMEMS,2026-09-03
33.83334,-77.0,0.1209,0.12089,0.171,45.0,CMEMS,2026-09-03
33.83334,-76.91666,0.11359,0.09303,0.1468,50.7,CMEMS,2026-09-03
