lat,lon,u,v,speed_ms,dir_deg,source,date
33.75,-78.83333,0.03691,0.06881,0.0781,28.2,CMEMS,2026-07-21
33.75,-78.75,0.07985,0.07358,0.1086,47.3,CMEMS,2026-07-21
33.75,-78.66666,0.08947,0.07256,0.1152,51.0,CMEMS,2026-07-21
33.75,-78.58333,0.11472,0.07221,0.1356,57.8,CMEMS,2026-07-21
33.75,-78.5,0.12732,0.06538,0.1431,62.8,CMEMS,2026-07-21
33.75,-78.41666,0.13955,0.05346,0.1494,69.0,CMEMS,2026-07-21
33.75,-78.33333,0.1503,0.04002,0.1555,75.1,CMEMS,2026-07-21
33.75,-78.25,0.1518,0.03123,0.155,78.4,CMEMS,2026-07-21
33.75,-78.16666,0.16631,0.02259,0.1678,82.3,CMEMS,2026-07-21
33.75,-78.08333,0.17906,0.01334,0.1796,85.7,CMEMS,2026-07-21
33.75,-78.0,0.21207,0.0212,0.2131,84.3,CMEMS,2026-07-21
33.75,-77.91666,0.22694,0.07219,0.2381,72.4,CMEMS,2026-07-21
33.75,-77.83333,0.15295,0.12618,0.1983,50.5,CMEMS,2026-07-21
33.75,-77.75,0.08117,0.13456,0.1571,31.1,CMEMS,2026-07-21
33.75,-77.66666,0.07893,0.16325,0.1813,25.8,CMEMS,2026-07-21
33.75,-77.58333,0.06351,0.16689,0.1786,20.8,CMEMS,2026-07-21
33.75,-77.5,0.05977,0.15268,0.164,21.4,CMEMS,2026-07-21
33.75,-77.41666,0.07,0.13627,0.1532,27.2,CMEMS,2026-07-21
33.75,-77.33333,0.0838,0.13715,0.1607,31.4,CMEMS,2026-07-21
33.75,-77.25,0.12433,0.17197,0.2122,35.9,CMEMS,2026-07-21
33.75,-77.16666,0.16938,0.20429,0.2654,39.7,CMEMS,2026-07-21
33.75,-77.08333,0.19776,0.2082,0.2872,43.5,CMEMS,2026-07-21
33.75,-77.0,0.20986,0.19091,0.2837,47.7,CMEMS,2026-07-21
33.75,-76.91666,0.21656,0.17418,0.2779,51.2,CMEMS,2026-07-21
33.75,-76.83333,0.22418,0.16351,0.2775,53.9,CMEMS,2026-07-21
33.75,-76.75,0.22449,0.15272,0.2715,55.8,CMEMS,2026-07-21
33.75,-76.66666,0.20858,0.14119,0.2519,55.9,CMEMS,2026-07-21
33.75,-76.58333,0.17925,0.15342,0.2359,49.4,CMEMS,2026-07-21
33.75,-76.5,0.17977,0.24073,0.3004,36.8,CMEMS,2026-07-21
33.75,-76.41666,0.22006,0.42782,0.4811,27.2,CMEMS,2026-07-21
33.75,-76.33333,0.29589,0.6656,0.7284,24.0,CMEMS,2026-07-21
33.75,-76.25,0.38746,0.90175,0.9815,23.3,CMEMS,2026-07-21
33.75,-76.16666,0.47004,1.0817,1.1794,23.5,CMEMS,2026-07-21
33.75,-76.08333,0.51803,1.16876,1.2784,23.9,CMEMS,2026-07-21
33.75,-76.0,0.51632,1.17037,1.2792,23.8,CMEMS,2026-07-21
33.75,-75.91666,0.49421,1.10417,1.2097,24.1,CMEMS,2026-07-21
33.75,-75.83333,0.44071,0.97734,1.0721,24.3,CMEMS,2026-07-21
33.75,-75.75,0.34907,0.80738,0.8796,23.4,CMEMS,2026-07-21
33.75,-75.66666,0.24913,0.60823,0.6573,22.3,CMEMS,2026-07-21
33.75,-75.58333,0.13092,0.38986,0.4113,18.6,CMEMS,2026-07-21
33.75,-75.5,-0.01755,0.18688,0.1877,354.6,CMEMS,2026-07-21
33.75,-75.41666,-0.1636,0.02485,0.1655,278.6,CMEMS,2026-07-21
33.75,-75.33333,-0.28856,-0.09519,0.3039,251.7,CMEMS,2026-07-21
33.75,-75.25,-0.37849,-0.16667,0.4136,246.2,CMEMS,2026-07-21
33.75,-75.16666,-0.42578,-0.18647,0.4648,246.3,CMEMS,2026-07-21
33.75,-75.08333,-0.42833,-0.16443,0.4588,249.0,CMEMS,2026-07-21
33.75,-75.0,-0.39146,-0.11904,0.4092,253.1,CMEMS,2026-07-21
33.75,-74.91666,-0.32702,-0.06512,0.3334,258.7,CMEMS,2026-07-21
33.75,-74.83333,-0.24625,-0.01046,0.2465,267.6,CMEMS,2026-07-21
33.75,-74.75,-0.17444,0.04325,0.1797,283.9,CMEMS,2026-07-21
33.75,-74.66666,-0.13576,0.08061,0.1579,300.7,CMEMS,2026-07-21
33.75,-74.58333,-0.13599,0.075,0.1553,298.9,CMEMS,2026-07-21
33.75,-74.5,-0.14793,0.04668,0.1551,287.5,CMEMS,2026-07-21
33.75,-74.41666,-0.15068,0.02642,0.153,279.9,CMEMS,2026-07-21
33.75,-74.33333,-0.14411,0.01131,0.1446,274.5,CMEMS,2026-07-21
33.75,-74.25,-0.1337,-0.00914,0.134,266.1,CMEMS,2026-07-21
33.75,-74.16666,-0.11904,-0.02791,0.1223,256.8,CMEMS,2026-07-21
33.75,-74.08333,-0.10243,-0.04218,0.1108,247.6,CMEMS,2026-07-21
33.75,-74.0,-0.08288,-0.0542,0.099,236.8,CMEMS,2026-07-21
33.75,-73.91666,-0.0587,-0.06851,0.0902,220.6,CMEMS,2026-07-21
33.75,-73.83333,-0.02779,-0.08638,0.0907,197.8,CMEMS,2026-07-21
33.75,-73.75,0.0078,-0.10555,0.1058,175.8,CMEMS,2026-07-21
33.75,-73.66666,0.043,-0.11958,0.1271,160.2,CMEMS,2026-07-21
33.75,-73.58333,0.07319,-0.12347,0.1435,149.3,CMEMS,2026-07-21
33.75,-73.5,0.09731,-0.1193,0.154,140.8,CMEMS,2026-07-21
33.75,-73.41666,0.11742,-0.1137,0.1634,134.1,CMEMS,2026-07-21
33.75,-73.33333,0.13516,-0.11,0.1743,129.1,CMEMS,2026-07-21
33.75,-73.25,0.15361,-0.10758,0.1875,125.0,CMEMS,2026-07-21
33.75,-73.16666,0.17392,-0.10494,0.2031,121.1,CMEMS,2026-07-21
33.75,-73.08333,0.19582,-0.1013,0.2205,117.4,CMEMS,2026-07-21
33.75,-73.0,0.21954,-0.09687,0.24,113.8,CMEMS,2026-07-21
33.75,-72.91666,0.24507,-0.09201,0.2618,110.6,CMEMS,2026-07-21
33.75,-72.83333,0.27274,-0.08671,0.2862,107.6,CMEMS,2026-07-21
33.75,-72.75,0.30222,-0.08049,0.3128,104.9,CMEMS,2026-07-21
33.75,-72.66666,0.33275,-0.07283,0.3406,102.3,CMEMS,2026-07-21
33.75,-72.58333,0.36448,-0.0625,0.3698,99.7,CMEMS,2026-07-21
33.75,-72.5,0.39767,-0.04954,0.4007,97.1,CMEMS,2026-07-21
33.75,-72.41666,0.43225,-0.03327,0.4335,94.4,CMEMS,2026-07-21
33.75,-72.33333,0.46905,-0.01324,0.4692,91.6,CMEMS,2026-07-21
33.75,-72.25,0.50593,0.01017,0.506,88.8,CMEMS,2026-07-21
33.83334,-78.66666,0.06682,0.06549,0.0936,45.6,CMEMS,2026-07-21
33.83334,-78.58333,0.11006,0.05791,0.1244,62.2,CMEMS,2026-07-21
33.83334,-78.5,0.10103,0.05239,0.1138,62.6,CMEMS,2026-07-21
