lat,lon,sst
31.91,-79.01,29.52
31.91,-78.99,29.56
31.81,-78.99,29.4
31.81,-78.97,29.43
31.75,-78.91,29.62
31.73,-78.91,29.62
31.73,-78.67,29.53
31.63,-79.11,29.8
31.53,-78.03,29.25
31.53,-78.01,29.26
31.53,-77.99,29.24
31.51,-78.05,29.29
31.51,-78.03,29.26
31.51,-78.01,29.25
31.51,-77.99,29.26
31.51,-77.97,29.31
31.51,-77.95,29.29
31.51,-77.93,29.3
31.51,-77.91,29.35
31.51,-77.85,29.38
31.49,-77.99,29.21
31.49,-77.97,29.33
31.49,-77.95,29.41
31.49,-77.93,29.42
31.49,-77.91,29.4
31.49,-77.89,29.36
31.49,-77.87,29.35
31.49,-77.85,29.35
31.47,-78.05,29.29
31.47,-78.03,29.2
31.47,-78.01,29.22
31.47,-77.99,29.25
31.47,-77.97,29.4
31.47,-77.95,29.39
31.47,-77.93,29.42
31.47,-77.91,29.41
31.47,-77.89,29.4
31.45,-78.11,29.27
31.45,-78.09,29.31
31.45,-78.07,29.34
31.45,-78.05,29.32
31.45,-78.03,29.3
31.45,-78.01,29.28
31.45,-77.97,29.34
31.45,-77.95,29.32
31.45,-77.93,29.36
31.45,-77.91,29.38
31.45,-77.89,29.38
31.45,-77.87,29.31
31.43,-78.13,29.26
31.43,-78.11,29.31
31.43,-78.09,29.34
31.43,-78.07,29.36
31.43,-78.03,29.33
31.43,-78.01,29.34
31.43,-76.83,29.17
31.43,-76.81,29.15
31.43,-76.79,29.1
31.43,-76.77,29.01
31.43,-76.75,28.79
31.41,-78.17,29.25
31.41,-78.15,29.25
31.41,-78.13,29.26
31.41,-78.11,29.33
31.41,-78.09,29.34
31.41,-78.07,29.33
31.41,-76.85,29.25
31.41,-76.81,29.2
31.41,-76.79,29.11
31.41,-76.77,28.91
31.41,-76.75,28.63
31.41,-76.73,28.55
31.39,-78.15,29.28
31.39,-78.13,29.32
31.39,-78.11,29.37
31.39,-77.93,29.47
31.39,-77.91,29.46
31.39,-76.81,29.1
31.39,-76.79,28.98
31.39,-76.77,28.74
31.39,-76.75,28.57
31.39,-76.73,28.25
31.39,-76.71,28.28
31.39,-76.55,28.72
31.37,-79.55,29.95
31.37,-77.93,29.5
31.37,-77.91,29.52
31.37,-76.81,28.97
31.37,-76.79,28.99
31.37,-76.77,28.59
31.37,-76.75,28.22
31.37,-76.73,28.24
31.37,-76.71,28.3
31.37,-76.69,28.29
31.37,-76.59,28.53
31.37,-76.57,28.55
31.37,-76.55,28.76
31.37,-76.53,28.76
31.35,-78.21,29.33
31.35,-78.19,29.38
31.35,-78.17,29.4
31.35,-78.15,29.36
31.35,-78.13,29.35
31.35,-78.11,29.32
31.35,-78.09,29.34
31.35,-77.93,29.48
31.35,-76.85,29.16
31.35,-76.83,29.02
31.35,-76.81,28.84
31.35,-76.79,28.51
31.35,-76.77,28.24
31.35,-76.75,28.21
31.35,-76.73,28.29
31.35,-76.71,28.33
31.33,-79.35,29.43
31.33,-78.23,29.33
31.33,-78.21,29.33
31.33,-78.19,29.37
31.33,-78.17,29.36
31.33,-78.15,29.36
31.33,-78.13,29.31
31.33,-78.11,29.3
31.33,-77.97,29.34
31.33,-76.85,29.16
31.33,-76.83,28.95
31.33,-76.73,28.31
31.33,-76.71,28.32
31.33,-76.39,28.47
31.31,-79.35,29.48
31.31,-78.23,29.28
31.31,-78.21,29.29
31.31,-78.19,29.3
31.31,-78.17,29.32
31.31,-78.15,29.33
31.31,-78.13,29.32
31.31,-78.11,29.33
31.31,-76.41,28.57
31.31,-76.39,28.53
31.31,-76.37,28.5
31.29,-79.35,29.58
31.29,-79.33,29.59
31.29,-78.23,29.08
31.29,-78.21,29.12
31.29,-78.19,29.14
31.29,-78.17,29.19
31.29,-78.15,29.24
31.29,-78.13,29.27
31.29,-78.01,29.3
31.29,-77.99,29.31
31.29,-76.95,28.63
31.29,-76.93,28.68
31.29,-76.91,28.93
31.29,-76.89,28.94
31.27,-78.25,29.1
31.27,-78.23,29.06
31.27,-78.21,29.08
31.27,-78.19,29.08
31.27,-78.17,29.07
31.27,-78.13,29.22
31.27,-78.01,29.17
31.27,-77.99,29.26
31.27,-76.95,28.74
31.27,-76.93,28.85
31.27,-76.91,28.87
31.27,-76.89,28.87
31.27,-76.87,28.57
31.27,-76.85,28.41
31.27,-76.39,28.63
31.25,-78.27,29.1
31.25,-78.25,29.09
31.25,-78.23,29.07
31.25,-78.21,29.08
31.25,-78.19,29.06
31.25,-78.17,29.04
31.25,-78.01,29.13
31.25,-77.99,29.17
31.25,-76.95,28.81
31.25,-76.93,28.9
31.25,-76.91,28.91
31.25,-76.89,28.71
31.25,-76.87,28.29
31.25,-76.85,28.28
31.23,-78.25,29.06
31.23,-78.23,29.03
31.23,-78.21,29.02
31.23,-78.19,29.01
31.23,-78.17,28.98
31.23,-78.15,29.0
31.23,-77.99,29.12
31.23,-76.89,28.31
31.23,-76.87,28.28
31.21,-78.25,29.03
31.21,-78.23,29.05
31.21,-78.21,28.99
31.21,-78.19,29.01
31.21,-78.15,28.99
31.19,-79.65,30.12
31.19,-78.25,29.01
31.19,-78.23,29.02
31.19,-78.21,29.03
31.19,-78.19,28.9
31.17,-79.65,30.09
31.17,-79.31,29.6
31.17,-78.25,28.98
31.17,-78.23,28.97
31.17,-78.21,28.93
31.15,-79.31,29.65
31.15,-78.25,28.92
31.15,-78.23,28.9
31.15,-78.21,28.9
31.15,-76.83,28.28
31.15,-76.81,28.29
31.13,-78.63,29.06
31.13,-78.39,29.01
31.13,-78.23,28.92
31.13,-78.21,28.91
31.13,-78.19,28.85
31.13,-76.85,28.34
31.13,-76.83,28.31
31.11,-79.51,29.77
31.11,-78.77,28.96
31.11,-78.39,29.01
31.11,-78.29,28.99
31.11,-78.27,29.0
31.11,-78.25,29.0
31.11,-78.23,29.0
31.11,-78.21,29.05
31.11,-78.19,28.95
31.11,-78.17,28.91
31.11,-76.85,28.35
31.11,-76.83,28.36
31.11,-76.81,28.55
31.09,-79.53,29.71
31.09,-79.51,29.73
31.09,-79.49,29.73
31.09,-78.67,28.98
31.09,-78.65,29.02
31.09,-78.63,29.03
31.09,-78.61,29.03
31.09,-78.37,28.96
31.09,-78.35,28.91
31.09,-78.29,28.98
31.09,-78.27,28.98
31.09,-78.25,28.98
31.09,-78.23,28.94
31.09,-78.21,29.02
31.09,-78.19,29.08
31.09,-78.17,29.02
31.09,-78.15,28.98
31.09,-78.13,28.98
31.09,-76.85,28.38
31.09,-76.83,28.55
31.09,-76.81,28.67
31.07,-79.53,29.59
31.07,-79.51,29.66
31.07,-79.33,29.54
31.07,-78.71,28.95
31.07,-78.69,28.95
31.07,-78.67,28.94
31.07,-78.65,28.99
31.07,-78.63,29.06
31.07,-78.61,29.03
31.07,-78.45,28.94
31.07,-78.39,28.96
31.07,-78.31,28.92
31.07,-78.29,28.94
31.07,-78.25,28.95
31.07,-78.23,28.98
31.07,-78.21,29.03
31.07,-78.19,29.05
31.07,-78.17,29.01
31.07,-78.15,28.98
31.07,-78.13,29.04
31.07,-76.85,28.51
31.07,-76.83,28.6
31.05,-80.65,27.46
31.05,-80.63,27.43
31.05,-79.55,29.52
31.05,-79.53,29.5
31.05,-79.51,29.47
31.05,-78.71,28.94
31.05,-78.69,28.91
31.05,-78.67,28.97
31.05,-78.65,29.02
31.05,-78.63,29.01
31.05,-78.61,28.99
31.05,-78.59,29.0
31.05,-78.49,28.88
31.05,-78.47,28.91
31.05,-78.45,28.95
31.05,-78.41,28.93
31.05,-78.39,28.98
31.05,-78.37,28.95
31.05,-78.29,28.95
31.05,-78.27,28.96
31.05,-78.25,28.95
31.05,-78.23,28.99
31.05,-78.21,29.05
31.05,-78.19,28.95
31.05,-78.17,28.9
31.05,-78.15,28.92
31.05,-76.85,28.43
31.03,-79.55,29.54
31.03,-79.53,29.47
31.03,-79.51,29.49
31.03,-79.35,29.58
31.03,-79.33,29.54
31.03,-79.31,29.51
31.03,-78.71,28.91
31.03,-78.69,28.93
31.03,-78.67,28.96
31.03,-78.65,29.0
31.03,-78.63,28.96
31.03,-78.61,28.95
31.03,-78.59,28.96
31.03,-78.49,28.89
31.03,-78.47,28.9
31.03,-78.39,28.99
31.03,-78.37,28.93
31.03,-78.35,28.96
31.03,-78.31,29.03
31.03,-78.29,28.96
31.03,-78.27,28.94
31.03,-78.25,28.95
31.03,-78.23,29.02
31.03,-78.21,29.0
31.03,-78.19,28.94
31.03,-78.17,28.88
31.01,-79.55,29.52
31.01,-79.53,29.5
31.01,-79.37,29.66
31.01,-79.35,29.62
31.01,-79.33,29.62
31.01,-78.69,28.9
31.01,-78.67,28.9
31.01,-78.65,28.97
31.01,-78.63,28.92
31.01,-78.61,28.91
31.01,-78.59,28.91
31.01,-78.49,28.85
31.01,-78.47,28.88
31.01,-78.45,28.88
31.01,-78.39,29.01
31.01,-78.37,29.02
31.01,-78.35,29.03
31.01,-78.33,29.04
31.01,-78.31,29.02
31.01,-78.29,28.99
31.01,-78.27,28.96
31.01,-78.25,28.98
31.01,-78.23,29.02
31.01,-78.21,29.03
31.01,-78.19,29.02
31.01,-78.17,28.86
30.99,-79.55,29.53
30.99,-79.53,29.56
30.99,-79.33,29.66
30.99,-78.69,28.9
30.99,-78.67,28.87
30.99,-78.65,28.93
30.99,-78.63,28.91
30.99,-78.61,28.89
30.99,-78.51,28.82
30.99,-78.49,28.82
30.99,-78.47,28.88
30.99,-78.45,28.86
30.99,-78.43,28.87
30.99,-78.41,28.89
30.99,-78.39,28.95
30.99,-78.37,28.99
30.99,-78.35,29.02
30.99,-78.33,29.01
30.99,-78.31,29.01
30.99,-78.29,29.01
30.99,-78.27,28.98
30.99,-78.25,29.02
30.99,-78.23,29.07
30.99,-78.21,29.1
30.99,-78.19,29.08
30.97,-79.41,29.65
30.97,-79.39,29.59
30.97,-79.17,29.24
30.97,-79.15,29.11
30.97,-78.51,28.83
30.97,-78.49,28.86
30.97,-78.47,28.87
30.97,-78.43,28.93
30.97,-78.41,28.92
30.97,-78.39,28.99
30.97,-78.37,29.02
30.97,-78.35,29.01
30.97,-78.33,29.01
30.97,-78.31,29.01
30.97,-78.25,29.01
30.97,-78.23,29.07
30.97,-78.21,29.1
30.95,-79.43,29.65
30.95,-79.41,29.68
30.95,-79.17,29.31
30.95,-79.15,29.17
30.95,-78.51,28.87
30.95,-78.49,28.89
30.95,-78.43,28.95
30.95,-78.25,29.05
30.95,-78.23,29.07
30.93,-79.43,29.66
30.93,-79.41,29.62
30.91,-79.43,29.66
30.91,-79.15,29.2
30.89,-79.27,29.6
30.89,-79.15,29.25
30.87,-79.27,29.69
30.87,-79.17,29.56
30.87,-79.15,29.5
30.85,-79.17,29.55
30.85,-79.15,29.51
30.85,-79.13,29.44
30.83,-79.15,29.47
30.83,-79.13,29.44
30.81,-79.25,29.63
30.79,-79.27,29.67
30.79,-79.25,29.69
30.79,-79.15,29.59
30.79,-79.07,29.14
30.77,-79.15,29.58
30.77,-79.13,29.56
30.75,-79.23,29.65
30.75,-79.21,29.62
30.73,-79.07,29.4
30.67,-79.05,29.44
30.67,-79.01,29.01
30.65,-79.05,29.45
30.63,-79.05,29.45
30.63,-78.35,29.33
30.61,-78.45,29.72
30.61,-78.43,29.75
30.59,-78.61,29.58
30.59,-78.59,29.66
30.59,-78.57,29.74
30.59,-78.55,29.75
30.59,-78.53,29.76
30.59,-78.51,29.73
30.59,-78.49,29.73
30.59,-78.47,29.72
30.59,-78.45,29.71
30.59,-76.59,28.6
30.57,-78.73,29.36
30.57,-78.71,29.3
30.57,-78.69,29.19
30.57,-78.67,29.63
30.57,-78.65,29.68
30.57,-78.63,29.67
30.57,-78.61,29.61
30.57,-78.59,29.67
30.57,-78.57,29.7
30.57,-78.55,29.69
30.57,-78.53,29.7
30.57,-78.51,29.73
30.57,-78.49,29.73
30.57,-78.47,29.73
30.57,-76.61,28.65
30.55,-78.85,29.31
30.55,-78.83,29.23
30.55,-78.81,29.29
30.55,-78.79,29.29
30.55,-78.77,29.26
30.55,-78.73,29.45
30.55,-78.71,29.62
30.55,-78.69,29.62
30.55,-78.67,29.68
30.55,-78.65,29.73
30.55,-78.63,29.67
30.55,-78.61,29.65
30.55,-78.59,29.69
30.55,-78.57,29.62
30.55,-78.55,29.59
30.55,-78.53,29.59
30.55,-78.51,29.68
30.55,-78.49,29.6
30.55,-78.47,29.59
30.55,-78.07,28.98
30.53,-79.27,29.45
30.53,-79.25,29.45
30.53,-78.87,29.44
30.53,-78.85,29.42
30.53,-78.83,29.3
30.53,-78.81,29.28
30.53,-78.79,29.17
30.53,-78.77,29.14
30.53,-78.75,29.35
30.53,-78.73,29.59
30.53,-78.71,29.66
30.53,-78.69,29.66
30.53,-78.67,29.71
30.53,-78.65,29.69
30.53,-78.63,29.66
30.53,-78.61,29.65
30.53,-78.59,29.65
30.53,-78.57,29.67
