lat,lon,ssh_m,sla_m,adt_m,source,date
26.0625,-81.9375,0.4017,0.1998,0.4017,CMEMS_ALT,2026-07-20
26.0625,-81.8125,0.3911,0.1885,0.3911,CMEMS_ALT,2026-07-20
26.0625,-81.6875,0.3618,0.178,0.3618,CMEMS_ALT,2026-07-20
26.0625,-80.0625,0.1804,0.1016,0.1804,CMEMS_ALT,2026-07-20
26.0625,-79.9375,0.2764,0.0976,0.2764,CMEMS_ALT,2026-07-20
26.0625,-79.8125,0.3852,0.0996,0.3852,CMEMS_ALT,2026-07-20
26.0625,-79.6875,0.5174,0.1114,0.5174,CMEMS_ALT,2026-07-20
26.0625,-79.5625,0.6441,0.1328,0.6441,CMEMS_ALT,2026-07-20
26.0625,-79.4375,0.7511,0.1579,0.7511,CMEMS_ALT,2026-07-20
26.0625,-79.3125,0.8172,0.1773,0.8172,CMEMS_ALT,2026-07-20
26.0625,-79.1875,0.8502,0.1841,0.8502,CMEMS_ALT,2026-07-20
26.0625,-79.0625,0.8473,0.1775,0.8473,CMEMS_ALT,2026-07-20
26.0625,-78.9375,0.8223,0.1631,0.8223,CMEMS_ALT,2026-07-20
26.0625,-78.8125,0.792,0.1488,0.792,CMEMS_ALT,2026-07-20
26.0625,-78.6875,0.7772,0.1406,0.7772,CMEMS_ALT,2026-07-20
26.0625,-78.5625,0.7666,0.1416,0.7666,CMEMS_ALT,2026-07-20
26.0625,-78.4375,0.7556,0.1512,0.7556,CMEMS_ALT,2026-07-20
26.0625,-78.3125,0.7591,0.1655,0.7591,CMEMS_ALT,2026-07-20
26.0625,-78.1875,0.7798,0.1785,0.7798,CMEMS_ALT,2026-07-20
26.0625,-78.0625,0.8002,0.1847,0.8002,CMEMS_ALT,2026-07-20
26.0625,-77.9375,0.8104,0.1818,0.8104,CMEMS_ALT,2026-07-20
26.0625,-77.8125,0.8143,0.1714,0.8143,CMEMS_ALT,2026-07-20
26.0625,-77.6875,0.8036,0.1575,0.8036,CMEMS_ALT,2026-07-20
26.0625,-77.5625,0.8081,0.1443,0.8081,CMEMS_ALT,2026-07-20
26.0625,-77.4375,0.7943,0.1341,0.7943,CMEMS_ALT,2026-07-20
26.0625,-77.3125,0.7866,0.1266,0.7866,CMEMS_ALT,2026-07-20
26.0625,-77.1875,0.7768,0.1203,0.7768,CMEMS_ALT,2026-07-20
26.0625,-77.0625,0.7642,0.1126,0.7642,CMEMS_ALT,2026-07-20
26.0625,-76.9375,0.7468,0.1017,0.7468,CMEMS_ALT,2026-07-20
26.0625,-76.8125,0.7309,0.0871,0.7309,CMEMS_ALT,2026-07-20
26.0625,-76.6875,0.7134,0.0707,0.7134,CMEMS_ALT,2026-07-20
26.0625,-76.5625,0.6977,0.0557,0.6977,CMEMS_ALT,2026-07-20
26.0625,-76.4375,0.6892,0.0448,0.6892,CMEMS_ALT,2026-07-20
26.0625,-76.3125,0.6841,0.0391,0.6841,CMEMS_ALT,2026-07-20
26.0625,-76.1875,0.686,0.0367,0.686,CMEMS_ALT,2026-07-20
26.1875,-81.9375,0.3733,0.1947,0.3733,CMEMS_ALT,2026-07-20
26.1875,-81.8125,0.3666,0.1819,0.3666,CMEMS_ALT,2026-07-20
26.1875,-80.0625,0.1711,0.0982,0.1711,CMEMS_ALT,2026-07-20
26.1875,-79.9375,0.2582,0.0917,0.2582,CMEMS_ALT,2026-07-20
26.1875,-79.8125,0.3607,0.0908,0.3607,CMEMS_ALT,2026-07-20
26.1875,-79.6875,0.497,0.1026,0.497,CMEMS_ALT,2026-07-20
26.1875,-79.5625,0.6273,0.1277,0.6273,CMEMS_ALT,2026-07-20
26.1875,-79.4375,0.7359,0.1585,0.7359,CMEMS_ALT,2026-07-20
26.1875,-79.3125,0.8105,0.1823,0.8105,CMEMS_ALT,2026-07-20
26.1875,-79.1875,0.8433,0.1898,0.8433,CMEMS_ALT,2026-07-20
26.1875,-79.0625,0.8383,0.1802,0.8383,CMEMS_ALT,2026-07-20
26.1875,-78.9375,0.8076,0.1606,0.8076,CMEMS_ALT,2026-07-20
26.1875,-78.8125,0.7739,0.1411,0.7739,CMEMS_ALT,2026-07-20
26.1875,-78.6875,0.753,0.1295,0.753,CMEMS_ALT,2026-07-20
26.1875,-78.5625,0.7398,0.1295,0.7398,CMEMS_ALT,2026-07-20
26.1875,-78.4375,0.7324,0.1405,0.7324,CMEMS_ALT,2026-07-20
26.1875,-78.3125,0.7399,0.1579,0.7399,CMEMS_ALT,2026-07-20
26.1875,-78.1875,0.765,0.1739,0.765,CMEMS_ALT,2026-07-20
26.1875,-78.0625,0.7913,0.1816,0.7913,CMEMS_ALT,2026-07-20
26.1875,-77.9375,0.8083,0.1785,0.8083,CMEMS_ALT,2026-07-20
26.1875,-77.8125,0.8071,0.1665,0.8071,CMEMS_ALT,2026-07-20
26.1875,-77.6875,0.8074,0.1503,0.8074,CMEMS_ALT,2026-07-20
26.1875,-77.5625,0.7976,0.1348,0.7976,CMEMS_ALT,2026-07-20
26.1875,-77.4375,0.7887,0.1228,0.7887,CMEMS_ALT,2026-07-20
26.1875,-77.3125,0.773,0.1151,0.773,CMEMS_ALT,2026-07-20
