lat,lon,ssh_m,sla_m,adt_m,source,date
26.0625,-81.9375,0.3602,0.1583,0.3602,CMEMS_ALT,2026-08-02
26.0625,-81.8125,0.3713,0.1687,0.3713,CMEMS_ALT,2026-08-02
26.0625,-81.6875,0.3627,0.1789,0.3627,CMEMS_ALT,2026-08-02
26.0625,-80.0625,0.1681,0.0893,0.1681,CMEMS_ALT,2026-08-02
26.0625,-79.9375,0.2817,0.1029,0.2817,CMEMS_ALT,2026-08-02
26.0625,-79.8125,0.4058,0.1202,0.4058,CMEMS_ALT,2026-08-02
26.0625,-79.6875,0.5447,0.1387,0.5447,CMEMS_ALT,2026-08-02
26.0625,-79.5625,0.6668,0.1555,0.6668,CMEMS_ALT,2026-08-02
26.0625,-79.4375,0.7615,0.1683,0.7615,CMEMS_ALT,2026-08-02
26.0625,-79.3125,0.8173,0.1774,0.8173,CMEMS_ALT,2026-08-02
26.0625,-79.1875,0.8506,0.1845,0.8506,CMEMS_ALT,2026-08-02
26.0625,-79.0625,0.8607,0.1909,0.8607,CMEMS_ALT,2026-08-02
26.0625,-78.9375,0.8546,0.1954,0.8546,CMEMS_ALT,2026-08-02
26.0625,-78.8125,0.8389,0.1957,0.8389,CMEMS_ALT,2026-08-02
26.0625,-78.6875,0.8269,0.1903,0.8269,CMEMS_ALT,2026-08-02
26.0625,-78.5625,0.8052,0.1802,0.8052,CMEMS_ALT,2026-08-02
26.0625,-78.4375,0.773,0.1686,0.773,CMEMS_ALT,2026-08-02
26.0625,-78.3125,0.7525,0.1589,0.7525,CMEMS_ALT,2026-08-02
26.0625,-78.1875,0.7544,0.1531,0.7544,CMEMS_ALT,2026-08-02
26.0625,-78.0625,0.7675,0.152,0.7675,CMEMS_ALT,2026-08-02
26.0625,-77.9375,0.784,0.1554,0.784,CMEMS_ALT,2026-08-02
26.0625,-77.8125,0.8063,0.1634,0.8063,CMEMS_ALT,2026-08-02
26.0625,-77.6875,0.8213,0.1752,0.8213,CMEMS_ALT,2026-08-02
26.0625,-77.5625,0.8513,0.1875,0.8513,CMEMS_ALT,2026-08-02
26.0625,-77.4375,0.8555,0.1953,0.8555,CMEMS_ALT,2026-08-02
26.0625,-77.3125,0.8547,0.1947,0.8547,CMEMS_ALT,2026-08-02
26.0625,-77.1875,0.8407,0.1842,0.8407,CMEMS_ALT,2026-08-02
26.0625,-77.0625,0.8163,0.1647,0.8163,CMEMS_ALT,2026-08-02
26.0625,-76.9375,0.7838,0.1387,0.7838,CMEMS_ALT,2026-08-02
26.0625,-76.8125,0.7539,0.1101,0.7539,CMEMS_ALT,2026-08-02
26.0625,-76.6875,0.7251,0.0824,0.7251,CMEMS_ALT,2026-08-02
26.0625,-76.5625,0.7009,0.0589,0.7009,CMEMS_ALT,2026-08-02
26.0625,-76.4375,0.686,0.0416,0.686,CMEMS_ALT,2026-08-02
26.0625,-76.3125,0.6763,0.0313,0.6763,CMEMS_ALT,2026-08-02
26.0625,-76.1875,0.678,0.0287,0.678,CMEMS_ALT,2026-08-02
26.1875,-81.9375,0.3293,0.1507,0.3293,CMEMS_ALT,2026-08-02
26.1875,-81.8125,0.3457,0.161,0.3457,CMEMS_ALT,2026-08-02
26.1875,-80.0625,0.1653,0.0924,0.1653,CMEMS_ALT,2026-08-02
26.1875,-79.9375,0.2727,0.1062,0.2727,CMEMS_ALT,2026-08-02
26.1875,-79.8125,0.3929,0.123,0.3929,CMEMS_ALT,2026-08-02
26.1875,-79.6875,0.535,0.1406,0.535,CMEMS_ALT,2026-08-02
26.1875,-79.5625,0.6564,0.1568,0.6564,CMEMS_ALT,2026-08-02
26.1875,-79.4375,0.7475,0.1701,0.7475,CMEMS_ALT,2026-08-02
26.1875,-79.3125,0.8092,0.181,0.8092,CMEMS_ALT,2026-08-02
26.1875,-79.1875,0.844,0.1905,0.844,CMEMS_ALT,2026-08-02
26.1875,-79.0625,0.8563,0.1982,0.8563,CMEMS_ALT,2026-08-02
26.1875,-78.9375,0.8488,0.2018,0.8488,CMEMS_ALT,2026-08-02
26.1875,-78.8125,0.8319,0.1991,0.8319,CMEMS_ALT,2026-08-02
26.1875,-78.6875,0.8138,0.1903,0.8138,CMEMS_ALT,2026-08-02
26.1875,-78.5625,0.7887,0.1784,0.7887,CMEMS_ALT,2026-08-02
26.1875,-78.4375,0.759,0.1671,0.759,CMEMS_ALT,2026-08-02
26.1875,-78.3125,0.7407,0.1587,0.7407,CMEMS_ALT,2026-08-02
26.1875,-78.1875,0.7446,0.1535,0.7446,CMEMS_ALT,2026-08-02
26.1875,-78.0625,0.7611,0.1514,0.7611,CMEMS_ALT,2026-08-02
26.1875,-77.9375,0.7825,0.1527,0.7825,CMEMS_ALT,2026-08-02
26.1875,-77.8125,0.7997,0.1591,0.7997,CMEMS_ALT,2026-08-02
26.1875,-77.6875,0.828,0.1709,0.828,CMEMS_ALT,2026-08-02
26.1875,-77.5625,0.8485,0.1857,0.8485,CMEMS_ALT,2026-08-02
26.1875,-77.4375,0.8642,0.1983,0.8642,CMEMS_ALT,2026-08-02
26.1875,-77.3125,0.8609,0.203,0.8609,CMEMS_ALT,2026-08-02
26.1875,-77.1875,0.8513,0.1957,0.8513,CMEMS_ALT,2026-08-02
26.1875,-77.0625,0.831,0.176,0.831,CMEMS_ALT,2026-08-02
26.1875,-76.9375,0.7997,0.1469,0.7997,CMEMS_ALT,2026-08-02
26.1875,-76.8125,0.7658,0.1139,0.7658,CMEMS_ALT,2026-08-02
26.1875,-76.6875,0.7315,0.0824,0.7315,CMEMS_ALT,2026-08-02
26.1875,-76.5625,0.7056,0.0564,0.7056,CMEMS_ALT,2026-08-02
26.1875,-76.4375,0.6923,0.0382,0.6923,CMEMS_ALT,2026-08-02
26.1875,-76.3125,0.6873,0.0282,0.6873,CMEMS_ALT,2026-08-02
26.1875,-76.1875,0.6878,0.0262,0.6878,CMEMS_ALT,2026-08-02
26.3125,-81.9375,0.3118,0.1427,0.3118,CMEMS_ALT,2026-08-02
26.3125,-81.8125,0.3293,0.1527,0.3293,CMEMS_ALT,2026-08-02
26.3125,-80.0625,0.1526,0.0888,0.1526,CMEMS_ALT,2026-08-02
26.3125,-79.9375,0.2542,0.1029,0.2542,CMEMS_ALT,2026-08-02
26.3125,-79.8125,0.3731,0.1201,0.3731,CMEMS_ALT,2026-08-02
26.3125,-79.6875,0.5146,0.1378,0.5146,CMEMS_ALT,2026-08-02
26.3125,-79.5625,0.6398,0.1538,0.6398,CMEMS_ALT,2026-08-02
26.3125,-79.4375,0.7364,0.1672,0.7364,CMEMS_ALT,2026-08-02
26.3125,-79.3125,0.8026,0.1787,0.8026,CMEMS_ALT,2026-08-02
26.3125,-79.1875,0.8383,0.1889,0.8383,CMEMS_ALT,2026-08-02
26.3125,-79.0625,0.854,0.1967,0.854,CMEMS_ALT,2026-08-02
26.3125,-78.9375,0.8483,0.2,0.8483,CMEMS_ALT,2026-08-02
26.3125,-78.8125,0.8203,0.1975,0.8203,CMEMS_ALT,2026-08-02
26.3125,-78.6875,0.8092,0.1907,0.8092,CMEMS_ALT,2026-08-02
26.3125,-78.5625,0.7946,0.1828,0.7946,CMEMS_ALT,2026-08-02
26.3125,-78.4375,0.7778,0.1754,0.7778,CMEMS_ALT,2026-08-02
26.3125,-78.3125,0.7637,0.1675,0.7637,CMEMS_ALT,2026-08-02
26.3125,-78.1875,0.7663,0.158,0.7663,CMEMS_ALT,2026-08-02
26.3125,-78.0625,0.7702,0.1475,0.7702,CMEMS_ALT,2026-08-02
26.3125,-77.9375,0.7789,0.1397,0.7789,CMEMS_ALT,2026-08-02
26.3125,-77.8125,0.7911,0.1392,0.7911,CMEMS_ALT,2026-08-02
26.3125,-77.6875,0.8097,0.1486,0.8097,CMEMS_ALT,2026-08-02
