lat,lon,ssh_m,sla_m,adt_m,source,date
26.0625,-81.9375,0.3695,0.1676,0.3695,CMEMS_ALT,2026-08-03
26.0625,-81.8125,0.382,0.1794,0.382,CMEMS_ALT,2026-08-03
26.0625,-81.6875,0.3752,0.1915,0.3752,CMEMS_ALT,2026-08-03
26.0625,-80.0625,0.1896,0.1108,0.1896,CMEMS_ALT,2026-08-03
26.0625,-79.9375,0.3027,0.1239,0.3027,CMEMS_ALT,2026-08-03
26.0625,-79.8125,0.4257,0.1401,0.4257,CMEMS_ALT,2026-08-03
26.0625,-79.6875,0.5629,0.1569,0.5629,CMEMS_ALT,2026-08-03
26.0625,-79.5625,0.6833,0.172,0.6833,CMEMS_ALT,2026-08-03
26.0625,-79.4375,0.777,0.1838,0.777,CMEMS_ALT,2026-08-03
26.0625,-79.3125,0.8329,0.193,0.8329,CMEMS_ALT,2026-08-03
26.0625,-79.1875,0.8675,0.2014,0.8675,CMEMS_ALT,2026-08-03
26.0625,-79.0625,0.8795,0.2097,0.8795,CMEMS_ALT,2026-08-03
26.0625,-78.9375,0.8752,0.216,0.8752,CMEMS_ALT,2026-08-03
26.0625,-78.8125,0.8603,0.2171,0.8603,CMEMS_ALT,2026-08-03
26.0625,-78.6875,0.8473,0.2107,0.8473,CMEMS_ALT,2026-08-03
26.0625,-78.5625,0.8229,0.1979,0.8229,CMEMS_ALT,2026-08-03
26.0625,-78.4375,0.787,0.1826,0.787,CMEMS_ALT,2026-08-03
26.0625,-78.3125,0.7629,0.1693,0.7629,CMEMS_ALT,2026-08-03
26.0625,-78.1875,0.7628,0.1615,0.7628,CMEMS_ALT,2026-08-03
26.0625,-78.0625,0.7764,0.1609,0.7764,CMEMS_ALT,2026-08-03
26.0625,-77.9375,0.7958,0.1672,0.7958,CMEMS_ALT,2026-08-03
26.0625,-77.8125,0.8225,0.1796,0.8225,CMEMS_ALT,2026-08-03
26.0625,-77.6875,0.8421,0.196,0.8421,CMEMS_ALT,2026-08-03
26.0625,-77.5625,0.8765,0.2127,0.8765,CMEMS_ALT,2026-08-03
26.0625,-77.4375,0.885,0.2248,0.885,CMEMS_ALT,2026-08-03
26.0625,-77.3125,0.8886,0.2286,0.8886,CMEMS_ALT,2026-08-03
26.0625,-77.1875,0.8791,0.2226,0.8791,CMEMS_ALT,2026-08-03
26.0625,-77.0625,0.8591,0.2075,0.8591,CMEMS_ALT,2026-08-03
26.0625,-76.9375,0.8307,0.1856,0.8307,CMEMS_ALT,2026-08-03
26.0625,-76.8125,0.8045,0.1607,0.8045,CMEMS_ALT,2026-08-03
26.0625,-76.6875,0.7787,0.136,0.7787,CMEMS_ALT,2026-08-03
26.0625,-76.5625,0.7564,0.1144,0.7564,CMEMS_ALT,2026-08-03
26.0625,-76.4375,0.7421,0.0977,0.7421,CMEMS_ALT,2026-08-03
26.0625,-76.3125,0.7314,0.0864,0.7314,CMEMS_ALT,2026-08-03
26.0625,-76.1875,0.7304,0.0811,0.7304,CMEMS_ALT,2026-08-03
26.1875,-81.9375,0.3369,0.1583,0.3369,CMEMS_ALT,2026-08-03
26.1875,-81.8125,0.3547,0.17,0.3547,CMEMS_ALT,2026-08-03
26.1875,-80.0625,0.1868,0.1139,0.1868,CMEMS_ALT,2026-08-03
26.1875,-79.9375,0.2941,0.1276,0.2941,CMEMS_ALT,2026-08-03
26.1875,-79.8125,0.4136,0.1437,0.4136,CMEMS_ALT,2026-08-03
26.1875,-79.6875,0.5545,0.1601,0.5545,CMEMS_ALT,2026-08-03
26.1875,-79.5625,0.6742,0.1746,0.6742,CMEMS_ALT,2026-08-03
26.1875,-79.4375,0.7641,0.1867,0.7641,CMEMS_ALT,2026-08-03
26.1875,-79.3125,0.8256,0.1974,0.8256,CMEMS_ALT,2026-08-03
26.1875,-79.1875,0.8613,0.2078,0.8613,CMEMS_ALT,2026-08-03
26.1875,-79.0625,0.8752,0.2171,0.8752,CMEMS_ALT,2026-08-03
26.1875,-78.9375,0.8694,0.2224,0.8694,CMEMS_ALT,2026-08-03
26.1875,-78.8125,0.8534,0.2206,0.8534,CMEMS_ALT,2026-08-03
