lat,lon,sst
29.8,-81.25,28.724
29.8,-81.2,28.332
29.8,-81.15,27.678
29.8,-81.1,27.488
29.8,-81.05,27.604
29.8,-81.0,27.765
29.8,-80.95,27.984
29.8,-80.9,28.146
29.8,-80.85,28.245
29.8,-80.8,28.355
29.8,-80.75,28.489
29.8,-80.7,28.675
29.8,-80.65,28.815
29.8,-80.6,28.873
29.8,-80.55,28.903
29.8,-80.5,28.927
29.8,-80.45,28.899
29.8,-80.4,28.865
29.8,-80.35,28.864
29.8,-80.3,28.962
29.8,-80.25,29.211
29.8,-80.2,29.697
29.8,-80.15,30.33
29.8,-80.1,30.645
29.8,-80.05,30.662
29.8,-80.0,30.529
29.8,-79.95,30.367
29.8,-79.9,30.264
29.8,-79.85,30.276
29.8,-79.8,30.348
29.8,-79.75,30.418
29.8,-79.7,30.472
29.8,-79.65,30.508
29.8,-79.6,30.486
29.8,-79.55,30.405
29.8,-79.5,30.329
29.8,-79.45,30.061
29.8,-79.4,29.748
29.8,-79.35,29.515
29.8,-79.3,29.467
29.8,-79.25,29.564
29.8,-79.2,29.591
29.8,-79.15,29.653
29.8,-79.1,29.445
29.8,-79.05,29.33
29.8,-79.0,29.329
29.8,-78.95,29.343
29.8,-78.9,29.312
29.8,-78.85,29.23
29.8,-78.8,29.207
29.8,-78.75,29.184
29.8,-78.7,29.161
29.8,-78.65,29.183
29.8,-78.6,29.225
29.8,-78.55,29.239
29.8,-78.5,29.238
29.8,-78.45,29.334
29.8,-78.4,29.445
29.8,-78.35,29.542
29.8,-78.3,29.682
29.8,-78.25,29.86
29.8,-78.2,30.034
29.8,-78.15,29.788
29.8,-78.1,29.666
29.8,-78.05,29.526
29.8,-78.0,29.334
29.8,-77.95,29.174
29.8,-77.9,29.102
29.8,-77.85,29.089
29.8,-77.8,29.106
29.8,-77.75,29.138
29.8,-77.7,29.167
29.8,-77.65,29.161
29.8,-77.6,29.137
29.8,-77.55,29.135
29.8,-77.5,29.208
29.8,-77.45,29.306
29.8,-77.4,29.399
29.8,-77.35,29.583
29.8,-77.3,29.831
29.8,-77.25,29.627
29.8,-77.2,29.576
29.8,-77.15,29.755
29.8,-77.1,29.687
29.8,-77.05,29.791
29.8,-77.0,29.817
29.8,-76.95,29.757
29.8,-76.9,29.859
29.8,-76.85,30.006
29.8,-76.8,29.926
