lat,lon,sst
22.15,-83.16,31.892
22.15,-83.11,31.845
22.15,-83.06,31.783
22.15,-83.01,31.728
22.15,-82.96,31.69
22.15,-82.91,31.653
22.15,-82.86,31.721
22.15,-82.81,31.885
22.15,-82.76,31.958
22.15,-82.71,32.001
22.15,-82.66,31.956
22.15,-82.61,31.846
22.15,-82.56,31.717
22.15,-82.51,31.64
22.15,-82.46,31.735
22.15,-82.41,31.94
22.15,-82.36,32.136
22.15,-82.31,32.286
22.15,-82.26,32.313
22.15,-82.21,32.258
22.15,-82.16,32.217
22.15,-82.11,32.144
22.15,-82.06,31.932
22.15,-82.01,31.739
22.15,-81.96,31.522
22.15,-81.91,31.477
22.15,-81.86,31.585
22.15,-81.81,31.589
22.15,-81.76,31.552
22.15,-81.71,31.509
22.15,-81.66,31.467
22.15,-81.61,31.429
22.15,-81.56,31.403
22.15,-81.51,31.391
22.15,-81.46,31.392
22.15,-81.41,31.402
22.15,-81.16,31.54
22.15,-78.21,30.954
22.15,-78.16,31.001
22.15,-78.11,31.042
22.15,-78.06,31.073
22.15,-78.01,31.079
22.15,-77.81,30.883
22.15,-77.76,30.905
22.15,-77.71,30.903
22.15,-77.66,30.689
22.15,-77.61,30.431
22.15,-77.56,30.272
22.15,-77.51,30.252
22.15,-77.46,30.339
22.15,-77.41,30.471
22.15,-77.36,30.604
22.15,-77.31,30.697
22.15,-77.26,30.714
22.15,-77.21,30.643
22.15,-77.16,30.538
22.15,-77.11,30.425
22.15,-77.06,30.363
22.15,-77.01,30.322
22.15,-76.96,30.287
22.15,-76.91,30.243
22.15,-76.86,30.182
22.15,-76.81,30.198
22.15,-76.76,30.255
22.15,-76.71,30.265
22.15,-76.66,30.333
22.15,-76.61,30.355
22.15,-76.56,30.352
22.15,-76.51,30.548
22.15,-76.46,30.858
22.15,-76.41,30.872
22.15,-76.36,30.734
22.15,-76.31,30.407
22.15,-76.26,30.345
22.15,-76.21,30.169
22.15,-76.16,30.067
22.2,-83.16,31.95
22.2,-83.11,31.896
22.2,-83.06,31.806
22.2,-83.01,31.693
22.2,-82.96,31.669
22.2,-82.91,31.63
22.2,-82.86,31.685
22.2,-82.81,31.793
22.2,-82.76,31.944
22.2,-82.71,32.048
22.2,-82.66,32.053
22.2,-82.61,31.967
22.2,-82.56,31.805
22.2,-82.51,31.562
22.2,-82.46,31.724
22.2,-82.41,31.998
22.2,-82.36,32.193
22.2,-82.31,32.307
22.2,-82.26,32.306
22.2,-82.21,32.227
22.2,-82.16,32.129
22.2,-82.11,32.0
22.2,-82.06,31.821
22.2,-82.01,31.694
22.2,-81.96,31.606
22.2,-81.91,31.264
22.2,-81.86,31.327
22.2,-81.16,31.505
22.2,-78.31,30.872
22.2,-78.26,30.92
22.2,-78.21,30.974
22.2,-78.16,31.028
22.2,-78.11,31.067
22.2,-78.06,31.081
22.2,-77.86,30.842
22.2,-77.81,30.785
22.2,-77.76,30.768
22.2,-77.71,30.735
22.2,-77.66,30.585
22.2,-77.61,30.41
22.2,-77.56,30.308
22.2,-77.51,30.339
22.2,-77.46,30.457
22.2,-77.41,30.586
22.2,-77.36,30.697
22.2,-77.31,30.735
22.2,-77.26,30.708
22.2,-77.21,30.633
22.2,-77.16,30.506
22.2,-77.11,30.375
22.2,-77.06,30.293
22.2,-77.01,30.29
22.2,-76.96,30.316
