lat,lon,sst
37.26,-76.51,26.441
37.26,-76.41,26.461
37.26,-76.36,26.469
37.26,-76.31,26.471
37.26,-76.26,26.463
37.26,-76.21,26.44
37.26,-76.16,26.404
37.26,-76.11,26.348
37.26,-76.06,26.314
37.26,-75.91,26.069
37.26,-75.81,25.831
37.26,-75.76,25.671
37.26,-75.71,25.37
37.26,-75.66,25.213
37.26,-75.61,25.091
37.26,-75.56,24.848
37.26,-75.51,24.706
37.26,-75.46,24.803
37.26,-75.41,25.087
37.26,-75.36,25.477
37.26,-75.31,25.768
37.26,-75.26,25.974
37.26,-75.21,25.89
37.26,-75.16,25.878
37.26,-75.11,25.928
37.26,-75.06,25.788
37.26,-75.01,25.373
37.26,-74.96,25.147
37.26,-74.91,25.201
37.26,-74.86,25.163
37.26,-74.81,24.914
37.26,-74.76,24.445
37.26,-74.71,24.2
37.26,-74.66,24.19
37.26,-74.61,23.94
37.26,-74.56,23.988
37.26,-74.51,24.064
37.26,-74.46,24.282
37.26,-74.41,24.644
37.26,-74.36,24.838
37.26,-74.31,24.885
37.26,-74.26,24.958
37.26,-74.21,25.016
37.26,-74.16,25.078
37.26,-74.11,24.975
37.26,-74.06,24.906
37.26,-74.01,24.93
37.26,-73.96,24.997
37.26,-73.91,24.849
37.26,-73.86,24.817
37.26,-73.81,25.024
37.26,-73.76,25.175
37.26,-73.71,25.208
37.26,-73.66,25.278
37.26,-73.61,25.431
37.26,-73.56,25.412
37.26,-73.51,25.374
37.26,-73.46,25.267
37.26,-73.41,25.129
37.26,-73.36,25.352
37.26,-73.31,25.364
37.26,-73.26,25.297
37.26,-73.21,25.242
37.26,-73.16,25.342
37.26,-73.11,25.509
37.26,-73.06,25.507
37.26,-73.01,25.572
37.26,-72.96,25.626
37.26,-72.91,25.644
37.26,-72.86,25.694
37.26,-72.81,25.765
37.26,-72.76,25.816
37.26,-72.71,25.874
37.26,-72.66,25.89
37.26,-72.61,25.814
37.26,-72.56,25.547
37.26,-72.51,25.432
37.26,-72.46,25.522
37.26,-72.41,25.795
37.26,-72.36,26.182
37.26,-72.31,26.565
37.26,-72.26,26.908
37.26,-72.21,27.198
37.26,-72.16,27.453
37.26,-72.11,27.686
37.26,-72.06,27.916
37.26,-72.01,28.148
37.26,-71.96,28.372
37.26,-71.91,28.531
37.26,-71.86,28.599
37.26,-71.81,28.522
37.26,-71.76,28.469
37.26,-71.71,28.433
37.26,-71.66,28.427
37.26,-71.61,28.211
37.26,-71.56,28.11
37.26,-71.51,28.302
37.26,-71.46,28.352
37.26,-71.41,28.575
37.26,-71.36,28.695
37.26,-71.31,28.747
37.26,-71.26,28.713
37.26,-71.21,28.718
37.26,-71.16,28.671
37.26,-71.11,28.494
37.26,-71.06,28.547
37.26,-71.01,28.619
37.26,-70.96,28.594
37.26,-70.91,28.47
37.26,-70.86,28.377
37.26,-70.81,28.238
37.26,-70.76,28.047
37.26,-70.71,27.825
37.26,-70.66,27.843
37.26,-70.61,27.654
37.26,-70.56,27.426
37.26,-70.51,27.297
37.26,-70.46,27.141
37.26,-70.41,27.124
37.26,-70.36,26.995
37.26,-70.31,26.787
37.26,-70.26,26.775
37.26,-70.21,26.761
37.26,-70.16,26.816
37.26,-70.11,26.893
37.26,-70.06,26.975
37.26,-70.01,27.095
37.26,-69.96,27.131
37.26,-69.91,27.266
37.26,-69.86,27.24
37.26,-69.81,27.31
37.26,-69.76,27.344
37.26,-69.71,27.498
37.26,-69.66,27.771
37.26,-69.61,28.073
37.26,-69.56,28.088
37.26,-69.51,27.817
37.26,-69.46,27.676
37.26,-69.41,27.639
37.26,-69.36,27.712
37.26,-69.31,27.902
37.26,-69.26,28.201
37.26,-69.21,28.39
37.26,-69.16,28.523
37.26,-69.11,28.521
37.26,-69.06,28.409
37.26,-69.01,28.412
37.31,-76.61,26.388
37.31,-76.36,26.431
37.31,-76.31,26.436
37.31,-76.26,26.434
37.31,-76.21,26.422
37.31,-76.16,26.396
37.31,-76.11,26.351
37.31,-76.06,26.337
37.31,-76.01,26.286
37.31,-75.86,25.856
37.31,-75.81,25.898
37.31,-75.76,25.663
37.31,-75.71,25.272
37.31,-75.66,25.326
37.31,-75.61,25.315
37.31,-75.56,25.2
37.31,-75.51,25.245
37.31,-75.46,25.287
37.31,-75.41,25.354
37.31,-75.36,25.672
37.31,-75.31,25.876
37.31,-75.26,25.895
37.31,-75.21,25.832
37.31,-75.16,25.946
37.31,-75.11,25.9
37.31,-75.06,25.667
37.31,-75.01,25.356
37.31,-74.96,25.264
37.31,-74.91,25.29
37.31,-74.86,25.149
37.31,-74.81,24.818
37.31,-74.76,24.327
37.31,-74.71,24.194
37.31,-74.66,24.004
37.31,-74.61,23.864
37.31,-74.56,24.226
37.31,-74.51,24.189
37.31,-74.46,24.4
