lat,lon,sst
29.775,-81.175,29.04
29.775,-81.075,28.96
29.775,-80.975,28.92
29.775,-80.875,28.85
29.775,-80.775,28.81
29.775,-80.675,28.8
29.775,-80.575,28.74
29.775,-80.475,28.67
29.775,-80.375,28.94
29.775,-80.275,29.39
29.775,-80.175,29.61
29.775,-80.075,29.73
29.775,-79.975,29.84
29.775,-79.875,29.87
29.775,-79.775,29.86
29.775,-79.675,29.82
29.775,-79.575,29.77
29.775,-79.475,29.73
29.775,-79.375,29.63
29.775,-79.275,29.45
29.775,-79.175,29.31
29.775,-79.075,29.21
29.775,-78.975,29.04
29.775,-78.875,28.91
29.775,-78.775,28.81
29.775,-78.675,28.73
29.775,-78.575,28.72
29.775,-78.475,28.68
29.775,-78.375,28.64
29.775,-78.275,28.65
29.775,-78.175,28.69
29.775,-78.075,28.71
29.775,-77.975,28.71
29.775,-77.875,28.69
29.775,-77.775,28.68
29.775,-77.675,28.7
29.775,-77.575,28.74
29.775,-77.475,28.76
29.775,-77.375,28.75
29.775,-77.275,28.72
29.775,-77.175,28.68
29.775,-77.075,28.62
29.775,-76.975,28.54
29.775,-76.875,28.43
29.775,-76.775,28.32
29.775,-76.675,28.24
29.775,-76.575,28.21
29.775,-76.475,28.24
29.775,-76.375,28.31
29.775,-76.275,28.4
29.775,-76.175,28.46
29.775,-76.075,28.51
29.775,-75.975,28.56
29.775,-75.875,28.6
29.775,-75.775,28.64
29.775,-75.675,28.67
29.775,-75.575,28.68
29.775,-75.475,28.69
29.775,-75.375,28.69
29.775,-75.275,28.71
29.775,-75.175,28.74
29.875,-81.175,29.12
29.875,-81.075,29.02
29.875,-80.975,28.98
29.875,-80.875,28.92
29.875,-80.775,28.86
29.875,-80.675,28.82
29.875,-80.575,28.76
29.875,-80.475,28.7
29.875,-80.375,28.97
29.875,-80.275,29.42
29.875,-80.175,29.62
29.875,-80.075,29.75
29.875,-79.975,29.86
29.875,-79.875,29.89
29.875,-79.775,29.89
29.875,-79.675,29.85
29.875,-79.575,29.79
29.875,-79.475,29.73
29.875,-79.375,29.6
29.875,-79.275,29.44
29.875,-79.175,29.29
29.875,-79.075,29.14
29.875,-78.975,29.0
29.875,-78.875,28.92
29.875,-78.775,28.83
29.875,-78.675,28.76
29.875,-78.575,28.73
29.875,-78.475,28.66
29.875,-78.375,28.62
29.875,-78.275,28.64
29.875,-78.175,28.64
29.875,-78.075,28.61
29.875,-77.975,28.59
29.875,-77.875,28.57
29.875,-77.775,28.56
29.875,-77.675,28.58
29.875,-77.575,28.62
29.875,-77.475,28.67
29.875,-77.375,28.7
29.875,-77.275,28.71
29.875,-77.175,28.7
29.875,-77.075,28.63
29.875,-76.975,28.51
29.875,-76.875,28.38
29.875,-76.775,28.31
29.875,-76.675,28.28
29.875,-76.575,28.29
29.875,-76.475,28.36
29.875,-76.375,28.46
29.875,-76.275,28.53
29.875,-76.175,28.56
29.875,-76.075,28.54
29.875,-75.975,28.55
29.875,-75.875,28.57
29.875,-75.775,28.6
29.875,-75.675,28.61
29.875,-75.575,28.61
29.875,-75.475,28.61
29.875,-75.375,28.61
29.875,-75.275,28.64
29.875,-75.175,28.69
29.975,-81.275,29.32
29.975,-81.175,29.16
29.975,-81.075,29.06
29.975,-80.975,29.03
29.975,-80.875,28.98
29.975,-80.775,28.9
29.975,-80.675,28.83
29.975,-80.575,28.78
29.975,-80.475,28.73
