lat,lon,ssh_m,sla_m,adt_m,source,date
33.8125,-78.8125,0.1189,0.096,0.1189,CMEMS_ALT,2026-08-24
33.8125,-78.6875,0.1258,0.1038,0.1258,CMEMS_ALT,2026-08-24
33.8125,-78.5625,0.1612,0.1154,0.1612,CMEMS_ALT,2026-08-24
33.8125,-78.4375,0.1736,0.1225,0.1736,CMEMS_ALT,2026-08-24
33.8125,-78.3125,0.1591,0.1168,0.1591,CMEMS_ALT,2026-08-24
33.8125,-78.1875,0.1409,0.0965,0.1409,CMEMS_ALT,2026-08-24
33.8125,-78.0625,0.0896,0.0694,0.0896,CMEMS_ALT,2026-08-24
33.8125,-77.9375,0.065,0.0489,0.065,CMEMS_ALT,2026-08-24
33.8125,-77.8125,0.0643,0.0456,0.0643,CMEMS_ALT,2026-08-24
33.8125,-77.6875,0.0849,0.0601,0.0849,CMEMS_ALT,2026-08-24
33.8125,-77.5625,0.1112,0.0835,0.1112,CMEMS_ALT,2026-08-24
33.8125,-77.4375,0.1267,0.103,0.1267,CMEMS_ALT,2026-08-24
33.8125,-77.3125,0.13,0.1095,0.13,CMEMS_ALT,2026-08-24
33.8125,-77.1875,0.0938,0.1024,0.0938,CMEMS_ALT,2026-08-24
33.8125,-77.0625,0.0737,0.0869,0.0737,CMEMS_ALT,2026-08-24
33.8125,-76.9375,0.0476,0.0683,0.0476,CMEMS_ALT,2026-08-24
33.8125,-76.8125,0.0252,0.0484,0.0252,CMEMS_ALT,2026-08-24
33.8125,-76.6875,0.0085,0.0272,0.0085,CMEMS_ALT,2026-08-24
33.8125,-76.5625,0.01,0.0076,0.01,CMEMS_ALT,2026-08-24
33.8125,-76.4375,0.0298,-0.0044,0.0298,CMEMS_ALT,2026-08-24
33.8125,-76.3125,0.0774,-0.0038,0.0774,CMEMS_ALT,2026-08-24
33.8125,-76.1875,0.1568,0.009,0.1568,CMEMS_ALT,2026-08-24
33.8125,-76.0625,0.2596,0.0283,0.2596,CMEMS_ALT,2026-08-24
33.8125,-75.9375,0.3698,0.047,0.3698,CMEMS_ALT,2026-08-24
33.8125,-75.8125,0.4741,0.062,0.4741,CMEMS_ALT,2026-08-24
33.8125,-75.6875,0.5654,0.0749,0.5654,CMEMS_ALT,2026-08-24
33.8125,-75.5625,0.6482,0.0893,0.6482,CMEMS_ALT,2026-08-24
33.8125,-75.4375,0.7181,0.1065,0.7181,CMEMS_ALT,2026-08-24
33.8125,-75.3125,0.7751,0.1236,0.7751,CMEMS_ALT,2026-08-24
33.8125,-75.1875,0.8242,0.1356,0.8242,CMEMS_ALT,2026-08-24
33.8125,-75.0625,0.8513,0.1388,0.8513,CMEMS_ALT,2026-08-24
33.8125,-74.9375,0.8676,0.1331,0.8676,CMEMS_ALT,2026-08-24
33.8125,-74.8125,0.8726,0.1208,0.8726,CMEMS_ALT,2026-08-24
33.8125,-74.6875,0.863,0.1053,0.863,CMEMS_ALT,2026-08-24
33.8125,-74.5625,0.8495,0.0898,0.8495,CMEMS_ALT,2026-08-24
